attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_001.csv,100000,100057.5338525293,57.53385252930457,1998.3676978582944,102055.9015503876,2.0,1,61000,1000,5000,2026-08-08T21:55:47.372963+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_002.csv,100000,100058.12243906534,58.12243906533695,1999.017055267703,102057.13949433304,2.0,1,61000,1000,5000,2026-08-08T21:55:47.650929+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_003.csv,100000,100057.65849024362,57.65849024361523,1998.5009517095523,102056.15944195316,2.0,1,61000,1000,5000,2026-08-08T21:55:47.854866+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_004.csv,100000,100058.05473252904,58.05473252903903,1998.83454384411,102056.88927637314,2.0,1,61000,1000,5000,2026-08-08T21:55:48.043074+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_005.csv,100000,100057.63198909428,57.6319890942832,1998.2572872788542,102055.88927637314,2.0,1,61000,1000,5000,2026-08-08T21:55:48.256526+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_006.csv,100000,100057.38113618585,57.38113618585339,1998.2987087753927,102055.67984496124,2.0,1,61000,1000,5000,2026-08-08T21:55:48.442367+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_007.csv,100000,100057.3865525967,57.386552596697584,1998.070811744387,102055.45736434108,2.0,1,61000,1000,5000,2026-08-08T21:55:48.649978+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_008.csv,100000,100058.03337245015,58.033372450154275,1999.3560736902705,102057.38944614043,2.0,1,61000,1000,5000,2026-08-08T21:55:48.853128+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_009.csv,100000,100057.82200940442,57.822009404422715,1998.6234315522347,102056.44544095665,2.0,1,61000,1000,5000,2026-08-08T21:55:49.055459+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_010.csv,100000,100057.43177491265,57.431774912649416,1998.4697754749568,102055.9015503876,2.0,1,61000,1000,5000,2026-08-08T21:55:49.243628+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_011.csv,100000,100057.82200940442,57.822009404422715,1998.6234315522347,102056.44544095665,2.0,1,61000,1000,5000,2026-08-08T21:55:49.458290+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_012.csv,100000,100057.72512172925,57.72512172925053,1999.914651493599,102057.63977322285,2.0,1,61000,1000,5000,2026-08-08T21:55:49.644357+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_013.csv,100000,100057.49830641373,57.4983064137341,1998.403243973868,102055.9015503876,2.0,1,61000,1000,5000,2026-08-08T21:55:49.862704+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_014.csv,100000,100057.97801122442,57.97801122441888,1999.4793531166588,102057.45736434108,2.0,1,61000,1000,5000,2026-08-08T21:55:50.052854+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_015.csv,100000,100058.00765810671,58.00765810671146,1999.3817880337156,102057.38944614043,2.0,1,61000,1000,5000,2026-08-08T21:55:50.252439+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_016.csv,100000,100058.02002494042,58.02002494041517,1998.7104185075107,102056.73044344793,2.0,1,61000,1000,5000,2026-08-08T21:55:50.450708+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_017.csv,100000,100057.49830641373,57.4983064137341,1998.403243973868,102055.9015503876,2.0,1,61000,1000,5000,2026-08-08T21:55:50.652884+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_018.csv,100000,100058.05473252904,58.05473252903903,1998.83454384411,102056.88927637314,2.0,1,61000,1000,5000,2026-08-08T21:55:50.855207+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_019.csv,100000,100057.83167496916,57.831674969158485,1999.8080982536942,102057.63977322285,2.0,1,61000,1000,5000,2026-08-08T21:55:51.060678+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_020.csv,100000,100057.37345301139,57.37345301138703,1998.33834042895,102055.71179344034,2.0,1,61000,1000,5000,2026-08-08T21:55:51.256591+00:00
21,21,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_021.csv,100000,100057.33575324564,57.33575324564299,1998.3760401946931,102055.71179344034,2.0,1,61000,1000,5000,2026-08-08T21:55:51.455845+00:00
22,22,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_022.csv,100000,100057.47424557406,57.47424557406339,1998.4371600764368,102055.9114056505,2.0,1,61000,1000,5000,2026-08-08T21:55:51.647961+00:00
23,23,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_023.csv,100000,100058.20956934291,58.20956934291462,1998.9299249901303,102057.13949433304,2.0,1,61000,1000,5000,2026-08-08T21:55:51.850748+00:00
24,24,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_024.csv,100000,100057.65506205568,57.6550620556809,1998.5309844559586,102056.18604651163,2.0,1,61000,1000,5000,2026-08-08T21:55:52.056301+00:00
25,25,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_025.csv,100000,100058.07563215897,58.07563215897244,1998.8136442141624,102056.88927637314,2.0,1,61000,1000,5000,2026-08-08T21:55:52.256621+00:00
26,26,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_026.csv,100000,100057.83007591276,57.83007591275964,1999.6272884283246,102057.45736434108,2.0,1,61000,1000,5000,2026-08-08T21:55:52.455698+00:00
27,27,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_027.csv,100000,100057.49830641373,57.4983064137341,1998.403243973868,102055.9015503876,2.0,1,61000,1000,5000,2026-08-08T21:55:52.658698+00:00
28,28,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100000ns\attempt_028.csv,100000,100057.46439031116,57.46439031115733,1998.4371600764368,102055.9015503876,2.0,1,61000,1000,5000,2026-08-08T21:55:52.849702+00:00
