attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_001.csv,100,157.3440955820406,57.34409558204061,1998.3676978582944,2155.711793440335,2.0,1,12000,1000,5000,2026-08-08T23:51:29.250130+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_002.csv,100,157.41045394095363,57.41045394095363,1998.5009517095523,2155.911405650506,2.0,1,12000,1000,5000,2026-08-08T23:51:29.419533+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_003.csv,100,157.43177491264032,57.43177491264032,1998.4697754749568,2155.901550387597,2.0,1,12000,1000,5000,2026-08-08T23:51:29.514119+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_004.csv,100,157.6584902436116,57.658490243611595,1998.5009517095523,2156.159441953164,2.0,1,12000,1000,5000,2026-08-08T23:51:29.620897+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_005.csv,100,157.38113618584748,57.38113618584748,1998.2987087753927,2155.67984496124,2.0,1,12000,1000,5000,2026-08-08T23:51:29.721239+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_006.csv,100,157.4643903111603,57.46439031116029,1998.4371600764368,2155.901550387597,2.0,1,12000,1000,5000,2026-08-08T23:51:29.825976+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_007.csv,100,157.34918080674174,57.34918080674174,1998.3306641544984,2155.67984496124,2.0,1,12000,1000,5000,2026-08-08T23:51:29.923320+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_008.csv,100,157.99076688960304,57.99076688960304,1998.7396765583294,2156.7304434479324,2.0,1,12000,1000,5000,2026-08-08T23:51:30.023050+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_009.csv,100,157.4261290086897,57.42612900868971,1998.2136442141623,2155.639773222852,2.0,1,12000,1000,5000,2026-08-08T23:51:30.118468+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\100ns\attempt_010.csv,100,157.615131140298,57.61513114029799,1998.5709153713299,2156.186046511628,2.0,1,12000,1000,5000,2026-08-08T23:51:30.220774+00:00
