attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_001.csv,100000,100000.6151074158,0.615107415796956,2000.015160237958,102000.63026765376,2.0,1,61000,1000,5000,2026-07-30T19:50:36.295024+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_002.csv,100000,100000.44566495853,0.4456649585335981,1998.285131103784,101998.73079606231,2.0,1,61000,1000,5000,2026-07-30T19:50:36.465331+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_003.csv,100000,100001.5246664869,1.5246664869046072,1998.83454384411,102000.35921033101,2.0,1,61000,1000,5000,2026-07-30T19:50:36.632201+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_004.csv,100000,100000.41678739947,0.4167873994738329,1998.285131103784,101998.70191850326,2.0,1,61000,1000,5000,2026-07-30T19:50:36.806233+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_005.csv,100000,100000.4951387425,0.4951387424953282,1998.472034010894,101998.96717275339,2.0,1,61000,1000,5000,2026-07-30T19:50:36.975745+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_006.csv,100000,100000.40279752864,0.4027975286444416,1998.4193161790624,101998.8221137077,2.0,1,61000,1000,5000,2026-07-30T19:50:37.141481+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_007.csv,100000,100001.17111323265,1.171113232645439,1999.3560736902705,102000.52718692292,2.0,1,61000,1000,5000,2026-07-30T19:50:37.305333+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_008.csv,100000,100001.37335600692,1.3733560069231316,1998.649959579628,102000.02331558656,2.0,1,61000,1000,5000,2026-07-30T19:50:37.479530+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_009.csv,100000,100001.49632785725,1.496327857254073,1998.9299249901303,102000.42625284738,2.0,1,61000,1000,5000,2026-07-30T19:50:37.660166+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_010.csv,100000,100001.37536305844,1.3753630584396888,1999.1223347230493,102000.4976977815,2.0,1,61000,1000,5000,2026-07-30T19:50:37.836695+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_011.csv,100000,100001.44059786471,1.44059786471189,1999.017055267703,102000.45765313241,2.0,1,61000,1000,5000,2026-07-30T19:50:38.004282+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_012.csv,100000,100001.49043548036,1.4904354803584283,1998.75690874036,102000.24734422071,2.0,1,61000,1000,5000,2026-07-30T19:50:38.170520+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_013.csv,100000,100000.44663654672,0.44663654672331177,1998.4421266508634,101998.88876319758,2.0,1,61000,1000,5000,2026-07-30T19:50:38.345520+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_014.csv,100000,100001.48834327066,1.488343270655605,1998.72326706072,102000.21161033137,2.0,1,61000,1000,5000,2026-07-30T19:50:38.508326+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_015.csv,100000,100001.29222183472,1.2922218347230228,1999.2054759467758,102000.4976977815,2.0,1,61000,1000,5000,2026-07-30T19:50:38.681902+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_016.csv,100000,100000.45434513893,0.4543451389326947,1998.24532090931,101998.69966604824,2.0,1,61000,1000,5000,2026-07-30T19:50:38.840695+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_017.csv,100000,100000.39654930428,0.39654930427786894,1998.3864421416235,101998.7829914459,2.0,1,61000,1000,5000,2026-07-30T19:50:39.006860+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_018.csv,100000,100000.70304070677,0.7030407067650231,1999.914651493599,102000.61769220037,2.0,1,61000,1000,5000,2026-07-30T19:50:39.161970+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_019.csv,100000,100001.19937006099,1.1993700609891675,1999.3560736902705,102000.55544375126,2.0,1,61000,1000,5000,2026-07-30T19:50:39.332073+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_020.csv,100000,100000.5855896334,0.5855896333960118,1998.5105619768833,101999.09615161028,2.0,1,61000,1000,5000,2026-07-30T19:50:39.521311+00:00
21,21,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_021.csv,100000,100000.6025319624,0.6025319624022814,2000.015160237958,102000.61769220037,2.0,1,61000,1000,5000,2026-07-30T19:50:39.698836+00:00
22,22,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_022.csv,100000,100001.08695561734,1.0869556173420278,1999.4793531166588,102000.566308734,2.0,1,61000,1000,5000,2026-07-30T19:50:39.893408+00:00
23,23,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_023.csv,100000,100001.41283882927,1.4128388292738236,1999.0848589522166,102000.4976977815,2.0,1,61000,1000,5000,2026-07-30T19:50:40.087738+00:00
24,24,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_024.csv,100000,100000.79746908096,0.7974690809642198,1999.8080982536942,102000.60556733466,2.0,1,61000,1000,5000,2026-07-30T19:50:40.268781+00:00
25,25,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_025.csv,100000,100001.50998332602,1.509983326017391,1998.8136442141624,102000.32362754019,2.0,1,61000,1000,5000,2026-07-30T19:50:40.445372+00:00
26,26,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_026.csv,100000,100000.42330386135,0.42330386134563014,1998.4421266508634,101998.8654305122,2.0,1,61000,1000,5000,2026-07-30T19:50:40.628844+00:00
27,27,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_027.csv,100000,100001.50119182386,1.501191823859699,1998.7104185075107,102000.21161033137,2.0,1,61000,1000,5000,2026-07-30T19:50:40.805920+00:00
28,28,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_028.csv,100000,100001.21579330029,1.2157933002890786,1998.6109844559585,101999.82677775624,2.0,1,61000,1000,5000,2026-07-30T19:50:40.998747+00:00
29,29,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_029.csv,100000,100000.44867525106,0.4486752510565566,1998.2084421602494,101998.6571174113,2.0,1,61000,1000,5000,2026-07-30T19:50:41.180253+00:00
30,30,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_030.csv,100000,100000.84632685246,0.8463268524646992,1998.5489570878171,101999.39528394028,2.0,1,61000,1000,5000,2026-07-30T19:50:41.370629+00:00
31,31,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_031.csv,100000,100001.03324295946,1.0332429594564019,1998.6109844559585,101999.64422741541,2.0,1,61000,1000,5000,2026-07-30T19:50:41.557980+00:00
32,32,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_032.csv,100000,100000.44144336533,0.44144336532917805,1998.472034010894,101998.91347737622,2.0,1,61000,1000,5000,2026-07-30T19:50:41.736494+00:00
33,33,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_033.csv,100000,100000.59537389992,0.5953738999232883,1998.5386169588737,101999.1339908588,2.0,1,61000,1000,5000,2026-07-30T19:50:41.919958+00:00
34,34,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_034.csv,100000,100000.86203564341,0.8620356434112182,1999.7274140611505,102000.58944970457,2.0,1,61000,1000,5000,2026-07-30T19:50:42.085021+00:00
35,35,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_035.csv,100000,100000.70304070677,0.7030407067650231,1999.914651493599,102000.61769220037,2.0,1,61000,1000,5000,2026-07-30T19:50:42.256376+00:00
36,36,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_036.csv,100000,100000.57451784515,0.5745178451470565,1998.0688946975354,101998.64341254269,2.0,1,61000,1000,5000,2026-07-30T19:50:42.427057+00:00
37,37,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_037.csv,100000,100000.70304070677,0.7030407067650231,1999.914651493599,102000.61769220037,2.0,1,61000,1000,5000,2026-07-30T19:50:42.591654+00:00
38,38,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_038.csv,100000,100000.45434513893,0.4543451389326947,1998.24532090931,101998.69966604824,2.0,1,61000,1000,5000,2026-07-30T19:50:42.754375+00:00
39,39,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_039.csv,100000,100000.37861484959,0.3786148495855741,1998.323303653669,101998.70191850326,2.0,1,61000,1000,5000,2026-07-30T19:50:42.918652+00:00
40,40,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_040.csv,100000,100001.13330300261,1.1333030026144115,1998.6109844559585,101999.74428745857,2.0,1,61000,1000,5000,2026-07-30T19:50:43.082715+00:00
41,41,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_041.csv,100000,100001.49250171933,1.4925017193309031,1998.7938326733508,102000.28633439269,2.0,1,61000,1000,5000,2026-07-30T19:50:43.255227+00:00
42,42,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_042.csv,100000,100000.6151074158,0.615107415796956,2000.015160237958,102000.63026765376,2.0,1,61000,1000,5000,2026-07-30T19:50:43.431473+00:00
43,43,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100000ns\attempt_043.csv,100000,100000.44144336533,0.44144336532917805,1998.472034010894,101998.91347737622,2.0,1,61000,1000,5000,2026-07-30T19:50:43.617677+00:00
