attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_001.csv,10000,9999.534306138317,-0.46569386168266647,71978.18314041573,81977.71744655404,72.0,11,141000,1000,5000,2026-08-17T17:01:42.374559+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_002.csv,10000,10006.109226136497,6.109226136497455,71974.13728549142,81980.24651162792,72.0,11,141000,1000,5000,2026-08-17T17:01:42.831518+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_003.csv,10000,9975.9387557468,-24.06124425320013,71978.18314041573,81954.12189616253,72.0,11,141000,1000,5000,2026-08-17T17:01:43.228879+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_004.csv,10000,10004.260853472995,4.2608534729952225,71974.89500509684,81979.15585856984,72.0,11,141000,1000,5000,2026-08-17T17:01:43.629952+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_005.csv,10000,9994.81364841784,-5.186351582160569,71977.7031442122,81972.51679263003,72.0,11,141000,1000,5000,2026-08-17T17:01:44.029212+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_006.csv,10000,9999.704209538104,-0.2957904618961038,71978.18314041573,81977.88734995383,72.0,11,141000,1000,5000,2026-08-17T17:01:44.422973+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_007.csv,10000,9995.818353449838,-4.181646550161531,71977.31935675998,81973.13771020982,72.0,11,141000,1000,5000,2026-08-17T17:01:44.835559+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_008.csv,10000,10000.13960983706,0.1396098370605614,71978.18314041573,81978.32275025279,72.0,11,141000,1000,5000,2026-08-17T17:01:45.240867+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_009.csv,10000,10004.925537996416,4.925537996416097,71974.89500509684,81979.82054309326,72.0,11,141000,1000,5000,2026-08-17T17:01:45.634041+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_010.csv,10000,9973.049810293247,-26.950189706753008,71978.18314041573,81951.23295070897,72.0,11,141000,1000,5000,2026-08-17T17:01:46.037370+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_011.csv,10000,9961.79393568341,-38.20606431658962,71978.69664614998,81940.4905818334,72.0,11,141000,1000,5000,2026-08-17T17:01:46.445318+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_012.csv,10000,9993.869572762575,-6.130427237425465,71978.18314041573,81972.0527131783,72.0,11,141000,1000,5000,2026-08-17T17:01:46.838022+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_013.csv,10000,9962.033891118394,-37.96610888160649,71968.33236859304,81930.36625971143,72.0,11,141000,1000,5000,2026-08-17T17:01:47.244087+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_014.csv,10000,10000.290026625124,0.29002662512357347,71985.20704663213,81985.49707325725,72.0,11,141000,1000,5000,2026-08-17T17:01:47.639859+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_015.csv,10000,10001.402544051845,1.4025440518453252,71976.48480590199,81977.88734995383,72.0,11,141000,1000,5000,2026-08-17T17:01:48.041741+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_016.csv,10000,9994.73468774726,-5.265312252740841,71977.31935675998,81972.05404450724,72.0,11,141000,1000,5000,2026-08-17T17:01:48.443070+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\10000ns\attempt_017.csv,10000,9993.870904091513,-6.129095908487216,71978.18314041573,81972.05404450724,72.0,11,141000,1000,5000,2026-08-17T17:01:48.856456+00:00
