attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_001.csv,0,-3.948063053016085,-3.948063053016085,71976.87609396591,71972.9280309129,72.0,11,141000,1000,5000,2026-08-17T16:59:22.447720+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_002.csv,0,14.07730743556749,14.07730743556749,71938.32872727273,71952.4060347083,72.0,11,141000,1000,5000,2026-08-17T16:59:23.059358+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_003.csv,0,-7.492360702904989,-7.492360702904989,71979.07772020725,71971.58535950434,72.0,11,141000,1000,5000,2026-08-17T16:59:23.474478+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_004.csv,0,-6.59778091138287,-6.59778091138287,71978.18314041573,71971.58535950434,72.0,11,141000,1000,5000,2026-08-17T16:59:23.851786+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_005.csv,0,-2.967549508990487,-2.967549508990487,71962.20280811233,71959.23525860334,72.0,11,141000,1000,5000,2026-08-17T16:59:24.260550+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_006.csv,0,-6.973306368192425,-6.973306368192425,71978.55866587254,71971.58535950434,72.0,11,141000,1000,5000,2026-08-17T16:59:24.661213+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_007.csv,0,-12.263788219352136,-12.263788219352136,71977.7031442122,71965.43935599284,72.0,11,141000,1000,5000,2026-08-17T16:59:25.061196+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_008.csv,0,-11.82158270063519,-11.82158270063519,71973.37164390014,71961.55006119951,72.0,11,141000,1000,5000,2026-08-17T16:59:25.460610+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_009.csv,0,14.455041519351653,14.455041519351653,71975.67528355116,71990.13032507051,72.0,11,141000,1000,5000,2026-08-17T16:59:25.857957+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_010.csv,0,-11.982494922660408,-11.982494922660408,71976.48480590199,71964.50231097933,72.0,11,141000,1000,5000,2026-08-17T16:59:26.257994+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\0ns\attempt_011.csv,0,-9.491856217791792,-9.491856217791792,71978.18314041573,71968.69128419794,72.0,11,141000,1000,5000,2026-08-17T16:59:26.657617+00:00
