attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_001.csv,100000,99996.6580396402,-3.3419603598013055,71977.31935675998,171973.97739640018,72.0,11,142000,1000,5000,2026-08-17T17:02:28.917119+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_002.csv,100000,100008.19707877515,8.197078775148839,71975.67528355116,171983.8723623263,72.0,11,142000,1000,5000,2026-08-17T17:02:29.284046+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_003.csv,100000,99993.86957276255,-6.130427237454569,71978.18314041573,171972.05271317827,72.0,11,142000,1000,5000,2026-08-17T17:02:29.683813+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_004.csv,100000,99993.87090409151,-6.129095908487216,71978.18314041573,171972.05404450724,72.0,11,142000,1000,5000,2026-08-17T17:02:30.088605+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_005.csv,100000,99993.86957276255,-6.130427237454569,71978.18314041573,171972.05271317827,72.0,11,142000,1000,5000,2026-08-17T17:02:30.490022+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_006.csv,100000,99999.53430613832,-0.46569386168266647,71978.18314041573,171977.71744655404,72.0,11,142000,1000,5000,2026-08-17T17:02:30.896131+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_007.csv,100000,99996.50676789523,-3.4932321047672303,71976.48480590199,171972.99157379722,72.0,11,142000,1000,5000,2026-08-17T17:02:31.291146+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_008.csv,100000,99999.09647133292,-0.9035286670841742,71978.18314041573,171977.27961174864,72.0,11,142000,1000,5000,2026-08-17T17:02:31.700967+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_009.csv,100000,99996.82997846068,-3.1700215393211693,71977.31935675998,171974.14933522066,72.0,11,142000,1000,5000,2026-08-17T17:02:32.099942+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\100000ns\attempt_010.csv,100000,99984.71270849019,-15.287291509812349,71941.41761658031,171926.1303250705,72.0,11,142000,1000,5000,2026-08-17T17:02:32.493223+00:00
