attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_001.csv,100,111.6979661147459,11.697966114745896,1998.9299249901303,2110.627891104876,2.0,1,7000,1000,5000,2026-07-30T19:23:01.850442+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_002.csv,100,111.68508087996906,11.685080879969064,1998.9862870302522,2110.6713679102213,2.0,1,7000,1000,5000,2026-07-30T19:23:01.897058+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_003.csv,100,111.78890071581986,11.788900715819864,1998.8256161314414,2110.6145168472613,2.0,1,7000,1000,5000,2026-07-30T19:23:01.947082+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_004.csv,100,111.4835606571487,11.4835606571487,1999.2517603294805,2110.735320986629,2.0,1,7000,1000,5000,2026-07-30T19:23:01.984518+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_005.csv,100,111.08066494389254,11.080664943892543,1999.8080982536942,2110.8887631975867,2.0,1,7000,1000,5000,2026-07-30T19:23:02.030515+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_006.csv,100,111.85061858978224,11.850618589782243,1998.6788455634019,2110.529464153184,2.0,1,7000,1000,5000,2026-07-30T19:23:02.068146+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_007.csv,100,111.07553081633955,11.075530816339551,1998.4193161790624,2109.494846995402,2.0,1,7000,1000,5000,2026-07-30T19:23:02.124965+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_008.csv,100,111.52440152386998,11.524401523869983,1998.5009124087592,2110.025313932629,2.0,1,7000,1000,5000,2026-07-30T19:23:02.163988+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_009.csv,100,111.68926963445438,11.689269634454377,1998.5386169588737,2110.227886593328,2.0,1,7000,1000,5000,2026-07-30T19:23:02.197282+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_010.csv,100,111.67063868403102,11.670638684031019,1998.5105619768833,2110.1812006609143,2.0,1,7000,1000,5000,2026-07-30T19:23:02.242093+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_011.csv,100,111.81511352309099,11.815113523090986,1998.75690874036,2110.572022263451,2.0,1,7000,1000,5000,2026-07-30T19:23:02.280870+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_012.csv,100,111.39720179041706,11.397201790417057,1999.3560736902705,2110.7532754806875,2.0,1,7000,1000,5000,2026-07-30T19:23:02.333343+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_013.csv,100,111.42691775562253,11.426917755622526,1999.3560736902705,2110.782991445893,2.0,1,7000,1000,5000,2026-07-30T19:23:02.369968+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_014.csv,100,111.5298450398534,11.529845039853399,1999.2054759467758,2110.735320986629,2.0,1,7000,1000,5000,2026-07-30T19:23:02.409857+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_015.csv,100,111.63638139045429,11.63638139045429,1999.04992199688,2110.686303387334,2.0,1,7000,1000,5000,2026-07-30T19:23:02.453041+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_016.csv,100,111.71413942297158,11.714139422971584,1998.9572284872497,2110.6713679102213,2.0,1,7000,1000,5000,2026-07-30T19:23:02.490707+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_017.csv,100,111.80126975650228,11.801269756502279,1998.7396765583294,2110.5409463148317,2.0,1,7000,1000,5000,2026-07-30T19:23:02.532832+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_018.csv,100,111.82770792426277,11.827707924262768,1998.6364421416235,2110.4641500658863,2.0,1,7000,1000,5000,2026-07-30T19:23:02.577231+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_019.csv,100,111.85061858978224,11.850618589782243,1998.6788455634019,2110.529464153184,2.0,1,7000,1000,5000,2026-07-30T19:23:02.616066+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_020.csv,100,111.62142633272333,11.621426332723331,1998.5105619768833,2110.1319883096066,2.0,1,7000,1000,5000,2026-07-30T19:23:02.654595+00:00
21,21,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_021.csv,100,110.96342313297077,10.963423132970775,1998.352050565927,2109.3154736988977,2.0,1,7000,1000,5000,2026-07-30T19:23:02.692647+00:00
22,22,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_022.csv,100,110.8506094230047,10.850609423004698,1998.1165633303808,2108.9671727533855,2.0,1,7000,1000,5000,2026-07-30T19:23:02.730950+00:00
23,23,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_023.csv,100,110.84458267868808,10.844582678688084,1998.0688946975354,2108.9134773762235,2.0,1,7000,1000,5000,2026-07-30T19:23:02.780447+00:00
24,24,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_024.csv,100,111.86583319307829,11.865833193078288,1998.6943005181347,2110.560133711213,2.0,1,7000,1000,5000,2026-07-30T19:23:02.817429+00:00
25,25,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_025.csv,100,111.68926963445438,11.689269634454377,1998.5386169588737,2110.227886593328,2.0,1,7000,1000,5000,2026-07-30T19:23:02.855895+00:00
26,26,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_026.csv,100,110.98370754592202,10.983707545922016,1998.3864421416235,2109.3701496875456,2.0,1,7000,1000,5000,2026-07-30T19:23:02.895370+00:00
27,27,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_027.csv,100,111.23814208388399,11.238142083883986,1999.6272884283246,2110.8654305122086,2.0,1,7000,1000,5000,2026-07-30T19:23:02.934428+00:00
28,28,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_028.csv,100,111.86535061409882,11.865350614098816,1998.6641135390853,2110.529464153184,2.0,1,7000,1000,5000,2026-07-30T19:23:02.971389+00:00
29,29,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_029.csv,100,111.75804925340617,11.75804925340617,1998.856467593855,2110.6145168472613,2.0,1,7000,1000,5000,2026-07-30T19:23:03.021409+00:00
30,30,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_030.csv,100,111.77807396244953,11.778073962449525,1998.5763816475496,2110.354455609999,2.0,1,7000,1000,5000,2026-07-30T19:23:03.061310+00:00
31,31,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_031.csv,100,110.91277368950637,10.912773689506366,1998.352050565927,2109.2648242554333,2.0,1,7000,1000,5000,2026-07-30T19:23:03.102465+00:00
32,32,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_032.csv,100,111.7962155962648,11.796215596264801,1998.5874850538064,2110.383700650071,2.0,1,7000,1000,5000,2026-07-30T19:23:03.152131+00:00
33,33,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_033.csv,100,111.57912635093089,11.579126350930892,1998.5009124087592,2110.08003875969,2.0,1,7000,1000,5000,2026-07-30T19:23:03.201019+00:00
34,34,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100ns\attempt_034.csv,100,111.5540226161063,11.554022616106295,1998.472034010894,2110.0260566270003,2.0,1,7000,1000,5000,2026-07-30T19:23:03.251670+00:00
