attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_001.csv,10000,10011.697501500821,11.69750150082109,1999.04992199688,12010.747423497702,2.0,1,11000,1000,5000,2026-07-30T19:23:16.595364+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_002.csv,10000,10011.827561990609,11.827561990608956,1998.75690874036,12010.584470730968,2.0,1,11000,1000,5000,2026-07-30T19:23:16.661820+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_003.csv,10000,10011.848755202729,11.84875520272908,1998.72326706072,12010.57202226345,2.0,1,11000,1000,5000,2026-07-30T19:23:16.704108+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_004.csv,10000,10011.848755202729,11.84875520272908,1998.72326706072,12010.57202226345,2.0,1,11000,1000,5000,2026-07-30T19:23:16.758246+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_005.csv,10000,10011.717324616444,11.717324616443875,1998.5105619768833,12010.227886593328,2.0,1,11000,1000,5000,2026-07-30T19:23:16.803931+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_006.csv,10000,10011.631075900848,11.631075900848373,1998.5009124087592,12010.131988309608,2.0,1,11000,1000,5000,2026-07-30T19:23:16.844831+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_007.csv,10000,10011.08186050302,11.081860503019925,1999.914651493599,12010.996511996618,2.0,1,11000,1000,5000,2026-07-30T19:23:16.889247+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_008.csv,10000,10011.796215596265,11.796215596265029,1998.5874850538064,12010.38370065007,2.0,1,11000,1000,5000,2026-07-30T19:23:16.933782+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_009.csv,10000,10011.520193022341,11.520193022341118,1999.301920685367,12010.822113707709,2.0,1,11000,1000,5000,2026-07-30T19:23:16.988454+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_010.csv,10000,10011.862023899486,11.862023899486303,1998.7396765583294,12010.601700457815,2.0,1,11000,1000,5000,2026-07-30T19:23:17.031140+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_011.csv,10000,10010.93242104033,10.932421040330155,1998.1637305699483,12009.096151610278,2.0,1,11000,1000,5000,2026-07-30T19:23:17.075871+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_012.csv,10000,10011.715631472998,11.715631472998211,1998.9862870302522,12010.70191850325,2.0,1,11000,1000,5000,2026-07-30T19:23:17.119364+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_013.csv,10000,10011.108404853778,11.108404853777756,1998.3864421416235,12009.494846995402,2.0,1,11000,1000,5000,2026-07-30T19:23:17.164544+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_014.csv,10000,10011.577515499117,11.577515499116998,1999.2054759467758,12010.782991445893,2.0,1,11000,1000,5000,2026-07-30T19:23:17.209989+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_015.csv,10000,10011.17941070674,11.179410706739873,1998.3864421416235,12009.565852848364,2.0,1,11000,1000,5000,2026-07-30T19:23:17.254350+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_016.csv,10000,10011.90603260095,11.906032600949402,1998.6234315522347,12010.529464153184,2.0,1,11000,1000,5000,2026-07-30T19:23:17.311390+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_017.csv,10000,10011.520193022341,11.520193022341118,1999.301920685367,12010.822113707709,2.0,1,11000,1000,5000,2026-07-30T19:23:17.354252+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\10000ns\attempt_018.csv,10000,10010.97969315165,10.979693151650281,1998.285131103784,12009.264824255433,2.0,1,11000,1000,5000,2026-07-30T19:23:17.409905+00:00
