attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_001.csv,100000,100012.16622662016,12.16622662016016,1998.9299249901303,102011.09615161028,2.0,1,56000,1000,5000,2026-07-30T19:23:24.624051+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_002.csv,100000,100012.1240730749,12.124073074897751,1998.6780368451352,102010.80210992003,2.0,1,56000,1000,5000,2026-07-30T19:23:24.730912+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_003.csv,100000,100012.089274146,12.089274145997479,1998.5386169588737,102010.62789110487,2.0,1,56000,1000,5000,2026-07-30T19:23:24.840623+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_004.csv,100000,100012.06895508185,12.068955081849708,1998.24532090931,102010.31427599116,2.0,1,56000,1000,5000,2026-07-30T19:23:24.948511+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_005.csv,100000,100012.16196815252,12.161968152518966,1998.83454384411,102010.99651199662,2.0,1,56000,1000,5000,2026-07-30T19:23:25.056586+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_006.csv,100000,100012.09635373723,12.096353737229947,1998.323303653669,102010.4196573909,2.0,1,56000,1000,5000,2026-07-30T19:23:25.165361+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_007.csv,100000,100012.1240730749,12.124073074897751,1998.6780368451352,102010.80210992003,2.0,1,56000,1000,5000,2026-07-30T19:23:25.280459+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_008.csv,100000,100012.27685178157,12.276851781571168,1999.5499259746668,102011.82677775624,2.0,1,56000,1000,5000,2026-07-30T19:23:25.387122+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_009.csv,100000,100012.0771550786,12.077155078601209,1998.352050565927,102010.42920564453,2.0,1,56000,1000,5000,2026-07-30T19:23:25.497989+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_010.csv,100000,100012.28815372514,12.288153725137818,1999.3560736902705,102011.64422741541,2.0,1,56000,1000,5000,2026-07-30T19:23:25.615265+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_011.csv,100000,100012.15955989367,12.159559893669211,1998.6234315522347,102010.7829914459,2.0,1,56000,1000,5000,2026-07-30T19:23:25.739998+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_2_extref_to_mircat\raw\100000ns\attempt_012.csv,100000,100012.06760699395,12.067606993950903,1998.3864421416235,102010.45404913557,2.0,1,56000,1000,5000,2026-07-30T19:23:25.854356+00:00
