attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_001.csv,10000,10000.277669226733,0.2776692267325416,1998.2417962003453,11998.519465427078,2.0,1,16000,1000,5000,2026-08-08T22:08:11.027163+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_002.csv,10000,9999.969771458407,-0.030228541592805414,1999.9317789291883,11999.901550387596,2.0,1,16000,1000,5000,2026-08-08T22:08:11.209461+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_003.csv,10000,10000.207994293663,0.20799429366343247,1999.4317789291883,11999.639773222852,2.0,1,16000,1000,5000,2026-08-08T22:08:11.305450+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_004.csv,10000,10000.277583644616,0.27758364461624296,1998.908462867012,11999.186046511628,2.0,1,16000,1000,5000,2026-08-08T22:08:11.402558+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_005.csv,10000,10000.440968791421,0.44096879142125545,1999.7450777202073,12000.186046511628,2.0,1,16000,1000,5000,2026-08-08T22:08:11.515276+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_006.csv,10000,10000.039001915353,0.039001915352855576,1999.350444225074,11999.389446140427,2.0,1,16000,1000,5000,2026-08-08T22:08:11.619105+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_007.csv,10000,10000.500017813301,0.5000178133013833,1999.9454231433506,12000.445440956652,2.0,1,16000,1000,5000,2026-08-08T22:08:11.707472+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_008.csv,10000,10000.147074234843,0.14707423484287574,1999.2423719055844,11999.389446140427,2.0,1,16000,1000,5000,2026-08-08T22:08:11.815334+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_009.csv,10000,10000.277669226733,0.2776692267325416,1998.2417962003453,11998.519465427078,2.0,1,16000,1000,5000,2026-08-08T22:08:11.909006+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\10000ns\attempt_010.csv,10000,10000.276620342478,0.2766203424780542,1998.5757052389176,11998.852325581396,2.0,1,16000,1000,5000,2026-08-08T22:08:12.009383+00:00
