attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_001.csv,1000,1000.2466991027986,0.2466991027986296,1999.9393474088292,3000.186046511628,2.0,1,12000,1000,5000,2026-08-08T22:07:54.836200+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_002.csv,1000,1000.0038580773166,0.0038580773166358995,1999.6359151455354,2999.639773222852,2.0,1,12000,1000,5000,2026-08-08T22:07:54.979164+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_003.csv,1000,999.951814923053,-0.04818507694699292,1999.064627528367,2999.01644245142,2.0,1,12000,1000,5000,2026-08-08T22:07:55.074676+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_004.csv,1000,1000.2776692267319,0.27766922673185945,1998.2417962003453,2998.519465427077,2.0,1,12000,1000,5000,2026-08-08T22:07:55.181813+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_005.csv,1000,1000.2079942936637,0.20799429366365985,1999.4317789291883,2999.639773222852,2.0,1,12000,1000,5000,2026-08-08T22:07:55.287332+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_006.csv,1000,999.9328963208641,-0.06710367913592563,1998.2902557014513,2998.2231520223154,2.0,1,12000,1000,5000,2026-08-08T22:07:55.376101+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_007.csv,1000,999.998497810981,-0.0015021890189927944,1999.6813471502592,2999.67984496124,2.0,1,12000,1000,5000,2026-08-08T22:07:55.483487+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_008.csv,1000,1000.2406233682773,0.2406233682772836,1999.9454231433506,3000.186046511628,2.0,1,12000,1000,5000,2026-08-08T22:07:55.592508+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_009.csv,1000,1000.2766203424776,0.2766203424775995,1998.5757052389176,2998.8523255813952,2.0,1,12000,1000,5000,2026-08-08T22:07:55.682556+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_010.csv,1000,1000.2079942936637,0.20799429366365985,1999.4317789291883,2999.639773222852,2.0,1,12000,1000,5000,2026-08-08T22:07:55.782075+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_011.csv,1000,1000.0038580773166,0.0038580773166358995,1999.6359151455354,2999.639773222852,2.0,1,12000,1000,5000,2026-08-08T22:07:55.887606+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_012.csv,1000,999.998497810981,-0.0015021890189927944,1999.6813471502592,2999.67984496124,2.0,1,12000,1000,5000,2026-08-08T22:07:55.985346+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_013.csv,1000,999.9442503112825,-0.055749688717469326,1998.2417962003453,2998.186046511628,2.0,1,12000,1000,5000,2026-08-08T22:07:56.082008+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_014.csv,1000,999.9697714584088,-0.030228541591213798,1999.9317789291883,2999.901550387597,2.0,1,12000,1000,5000,2026-08-08T22:07:56.181841+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_015.csv,1000,999.9720582416767,-0.027941758323322574,1999.9393474088292,2999.911405650506,2.0,1,12000,1000,5000,2026-08-08T22:07:56.279118+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_016.csv,1000,999.998497810981,-0.0015021890189927944,1999.6813471502592,2999.67984496124,2.0,1,12000,1000,5000,2026-08-08T22:07:56.382485+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_017.csv,1000,1000.0038580773166,0.0038580773166358995,1999.6359151455354,2999.639773222852,2.0,1,12000,1000,5000,2026-08-08T22:07:56.489290+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_018.csv,1000,1000.2310314660308,0.2310314660307995,1998.908462867012,2999.139494333043,2.0,1,12000,1000,5000,2026-08-08T22:07:56.593564+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_019.csv,1000,999.98135582197,-0.01864417802994467,1998.2417962003453,2998.2231520223154,2.0,1,12000,1000,5000,2026-08-08T22:07:56.687552+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_020.csv,1000,1000.0439298157048,0.043929815704814246,1999.6359151455354,2999.67984496124,2.0,1,12000,1000,5000,2026-08-08T22:07:56.795058+00:00
21,21,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_021.csv,1000,1000.2375678216076,0.23756782160762668,1998.7788746298124,2999.01644245142,2.0,1,12000,1000,5000,2026-08-08T22:07:56.887434+00:00
22,22,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_022.csv,1000,1000.2542675824395,0.25426758243952463,1999.9317789291883,3000.186046511628,2.0,1,12000,1000,5000,2026-08-08T22:07:56.987308+00:00
23,23,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_023.csv,1000,1000.1547382090148,0.15473820901479485,1998.5757052389176,2998.7304434479324,2.0,1,12000,1000,5000,2026-08-08T22:07:57.092245+00:00
24,24,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch\raw\1000ns\attempt_024.csv,1000,999.9697714584088,-0.030228541591213798,1999.9317789291883,2999.901550387597,2.0,1,12000,1000,5000,2026-08-08T22:07:57.181911+00:00
