attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_001.csv,1000000,1000064.1797290398,64.1797290397808,7994.878733357323,1008059.0584623971,8.0,3,129000,1000,5000,2026-08-08T21:56:13.637303+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_002.csv,1000000,1000062.5360074962,62.53600749617908,7994.558853633572,1008057.0948611298,8.0,3,129000,1000,5000,2026-08-08T21:56:14.044518+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_003.csv,1000000,1000066.4924727434,66.49247274338268,7994.45636446588,1008060.9488372093,8.0,3,129000,1000,5000,2026-08-08T21:56:14.444321+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_004.csv,1000000,1000067.2980922207,67.29809222067706,7994.603661485319,1008061.901753706,8.0,3,129000,1000,5000,2026-08-08T21:56:14.840179+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_005.csv,1000000,1000066.2368257205,66.23682572052348,7994.607052075865,1008060.8438777964,8.0,3,129000,1000,5000,2026-08-08T21:56:15.241936+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_006.csv,1000000,1000060.470155832,60.47015583200846,7994.262905392439,1008054.7330612245,8.0,3,129000,1000,5000,2026-08-08T21:56:15.656161+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_007.csv,1000000,1000067.1077098518,67.10770985181443,7995.0039050766,1008062.1116149285,8.0,3,129000,1000,5000,2026-08-08T21:56:16.032436+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_008.csv,1000000,1000061.5340095605,61.53400956047699,7993.029149115417,1008054.5631586759,8.0,3,129000,1000,5000,2026-08-08T21:56:16.448172+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_009.csv,1000000,1000062.6823461119,62.68234611186199,7994.45636446588,1008057.1387105777,8.0,3,129000,1000,5000,2026-08-08T21:56:16.840805+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_010.csv,1000000,1000061.2692169294,61.269216929445975,7994.45636446588,1008055.7255813953,8.0,3,129000,1000,5000,2026-08-08T21:56:17.250990+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_011.csv,1000000,1000064.061969621,64.06196962099057,7994.878733357323,1008058.9407029783,8.0,3,129000,1000,5000,2026-08-08T21:56:17.642532+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\1000000ns\attempt_012.csv,1000000,1000067.1456470921,67.14564709214028,7994.712147380541,1008061.8577944727,8.0,3,129000,1000,5000,2026-08-08T21:56:18.053457+00:00
