attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_001.csv,100,100.48099389614754,0.4809938961475382,1999.0848589522166,2099.565852848364,2.0,1,12000,1000,5000,2026-07-30T19:50:08.042473+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_002.csv,100,100.25654272971656,0.256542729716557,1998.0670848104717,2098.323627540188,2.0,1,12000,1000,5000,2026-07-30T19:50:08.110366+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_003.csv,100,100.1047955838194,0.10479558381939569,1998.5386169588737,2098.643412542693,2.0,1,12000,1000,5000,2026-07-30T19:50:08.162456+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_004.csv,100,100.14481750929053,0.14481750929053305,1998.6381739366025,2098.782991445893,2.0,1,12000,1000,5000,2026-07-30T19:50:08.227790+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_005.csv,100,100.29702550565935,0.2970255056593487,1998.7637305699482,2099.0607560756075,2.0,1,12000,1000,5000,2026-07-30T19:50:08.287564+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_006.csv,100,100.11970567687513,0.11970567687512812,1998.5105619768833,2098.6302676537584,2.0,1,12000,1000,5000,2026-07-30T19:50:08.338882+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_007.csv,100,100.13181197833819,0.1318119783381917,1998.5989840839825,2098.7307960623207,2.0,1,12000,1000,5000,2026-07-30T19:50:08.393722+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_008.csv,100,100.5218926923676,0.5218926923676008,1999.1223347230493,2099.644227415417,2.0,1,12000,1000,5000,2026-07-30T19:50:08.446489+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_009.csv,100,100.56851214704238,0.5685121470423837,1999.1623488773748,2099.730861024417,2.0,1,12000,1000,5000,2026-07-30T19:50:08.498485+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_010.csv,100,100.48187853804211,0.48187853804211045,1999.1623488773748,2099.644227415417,2.0,1,12000,1000,5000,2026-07-30T19:50:08.568712+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_011.csv,100,100.59452881536254,0.594528815362537,1999.4793531166588,2100.0738819320213,2.0,1,12000,1000,5000,2026-07-30T19:50:08.616653+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_012.csv,100,100.23960325625785,0.23960325625785117,1998.75690874036,2098.9965119966178,2.0,1,12000,1000,5000,2026-07-30T19:50:08.689093+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_013.csv,100,100.1786783677926,0.1786783677925996,1998.6234315522347,2098.8021099200273,2.0,1,12000,1000,5000,2026-07-30T19:50:08.745438+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_014.csv,100,100.63242482140367,0.6324248214036743,1999.301920685367,2099.9343455067706,2.0,1,12000,1000,5000,2026-07-30T19:50:08.798943+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_015.csv,100,100.19374907112683,0.19374907112683104,1998.6641135390853,2098.857862610212,2.0,1,12000,1000,5000,2026-07-30T19:50:08.854212+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_016.csv,100,100.1016423099345,0.10164230993450474,1998.528625343824,2098.6302676537584,2.0,1,12000,1000,5000,2026-07-30T19:50:08.918463+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_017.csv,100,100.20400205159626,0.2040020515962624,1998.119625488592,2098.323627540188,2.0,1,12000,1000,5000,2026-07-30T19:50:08.972685+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_018.csv,100,100.48099389614754,0.4809938961475382,1999.0848589522166,2099.565852848364,2.0,1,12000,1000,5000,2026-07-30T19:50:09.036653+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_019.csv,100,100.06567090713884,0.06567090713883772,1998.472034010894,2098.537704918033,2.0,1,12000,1000,5000,2026-07-30T19:50:09.093523+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_020.csv,100,100.63242482140367,0.6324248214036743,1999.301920685367,2099.9343455067706,2.0,1,12000,1000,5000,2026-07-30T19:50:09.158307+00:00
21,21,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_021.csv,100,100.12241082240416,0.1224108224041629,1998.5489570878171,2098.6713679102213,2.0,1,12000,1000,5000,2026-07-30T19:50:09.212972+00:00
22,22,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_022.csv,100,100.26692340225668,0.26692340225667976,1998.7938326733508,2099.0607560756075,2.0,1,12000,1000,5000,2026-07-30T19:50:09.274668+00:00
23,23,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_023.csv,100,100.07888772768001,0.07888772768001218,1998.5105619768833,2098.5894497045633,2.0,1,12000,1000,5000,2026-07-30T19:50:09.364706+00:00
24,24,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_024.csv,100,100.11677979160368,0.11677979160367613,1998.5009124087592,2098.617692200363,2.0,1,12000,1000,5000,2026-07-30T19:50:09.435299+00:00
25,25,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_025.csv,100,100.23960325625785,0.23960325625785117,1998.75690874036,2098.9965119966178,2.0,1,12000,1000,5000,2026-07-30T19:50:09.496029+00:00
26,26,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_026.csv,100,100.40351207767367,0.4035120776736676,1999.8080982536942,2100.211610331368,2.0,1,12000,1000,5000,2026-07-30T19:50:09.554037+00:00
27,27,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\100ns\attempt_027.csv,100,100.14112174359661,0.14112174359661367,1998.285131103784,2098.4262528473805,2.0,1,12000,1000,5000,2026-07-30T19:50:09.614236+00:00
