attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_001.csv,0,1.3353614227880826,1.3353614227880826,1998.5989840839825,1999.9343455067706,2.0,1,6000,1000,5000,2026-07-30T19:08:09.045285+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_002.csv,0,1.5139802924754804,1.5139802924754804,1998.649959579628,2000.1639398721036,2.0,1,6000,1000,5000,2026-07-30T19:08:09.281213+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_003.csv,0,0.7287610490941461,0.7287610490941461,1999.914651493599,2000.643412542693,2.0,1,6000,1000,5000,2026-07-30T19:08:09.323472+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_004.csv,0,1.4504503797868438,1.4504503797868438,1998.6234315522347,2000.0738819320215,2.0,1,6000,1000,5000,2026-07-30T19:08:09.367046+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_005.csv,0,0.9562300365282681,0.9562300365282681,1998.5386169588737,1999.494846995402,2.0,1,6000,1000,5000,2026-07-30T19:08:09.408170+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_006.csv,0,1.4986579219084888,1.4986579219084888,1998.6234315522347,2000.1220894741432,2.0,1,6000,1000,5000,2026-07-30T19:08:09.460775+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_007.csv,0,1.4048521998697652,1.4048521998697652,1999.1223347230493,2000.527186922919,2.0,1,6000,1000,5000,2026-07-30T19:08:09.504706+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_008.csv,0,1.264388048645742,1.264388048645742,1999.301920685367,2000.5663087340126,2.0,1,6000,1000,5000,2026-07-30T19:08:09.548661+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_009.csv,0,1.314548404532161,1.314548404532161,1999.2517603294805,2000.5663087340126,2.0,1,6000,1000,5000,2026-07-30T19:08:09.604437+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_010.csv,0,1.4048521998697652,1.4048521998697652,1999.1223347230493,2000.527186922919,2.0,1,6000,1000,5000,2026-07-30T19:08:09.648305+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_011.csv,0,0.49844782309583024,0.49844782309583024,1998.2034706801546,1998.7019185032505,2.0,1,6000,1000,5000,2026-07-30T19:08:09.701261+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_012.csv,0,0.4398285146562557,0.4398285146562557,1998.352050565927,1998.7918790805832,2.0,1,6000,1000,5000,2026-07-30T19:08:09.742370+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_013.csv,0,0.46814437690363775,0.46814437690363775,1998.285131103784,1998.7532754806875,2.0,1,6000,1000,5000,2026-07-30T19:08:09.788169+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_014.csv,0,0.5511617564091011,0.5511617564091011,1998.1637305699483,1998.7148923263574,2.0,1,6000,1000,5000,2026-07-30T19:08:09.841413+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_015.csv,0,1.0678457678670839,1.0678457678670839,1998.5763816475496,1999.6442274154167,2.0,1,6000,1000,5000,2026-07-30T19:08:09.882764+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_016.csv,0,1.4048521998697652,1.4048521998697652,1999.1223347230493,2000.527186922919,2.0,1,6000,1000,5000,2026-07-30T19:08:09.924374+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_017.csv,0,1.5797864958151422,1.5797864958151422,1998.8136442141624,2000.3934307099776,2.0,1,6000,1000,5000,2026-07-30T19:08:09.969172+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_018.csv,0,0.9171767446675858,0.9171767446675858,1999.7130909090909,2000.6302676537584,2.0,1,6000,1000,5000,2026-07-30T19:08:10.012283+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_019.csv,0,0.6241175993839079,0.6241175993839079,1998.472034010894,1999.096151610278,2.0,1,6000,1000,5000,2026-07-30T19:08:10.054052+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_020.csv,0,0.47898837058505705,0.47898837058505705,1998.3864421416235,1998.8654305122086,2.0,1,6000,1000,5000,2026-07-30T19:08:10.098643+00:00
21,21,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_021.csv,0,0.6325812377658622,0.6325812377658622,1998.0670848104717,1998.6996660482375,2.0,1,6000,1000,5000,2026-07-30T19:08:10.151196+00:00
22,22,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_022.csv,0,0.5855602904925945,0.5855602904925945,1998.4421266508634,1999.027686941356,2.0,1,6000,1000,5000,2026-07-30T19:08:10.192898+00:00
23,23,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_023.csv,0,1.412331130602979,1.412331130602979,1998.6109844559585,2000.0233155865615,2.0,1,6000,1000,5000,2026-07-30T19:08:10.231616+00:00
24,24,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_024.csv,0,1.315820419552665,1.315820419552665,1999.2218844984802,2000.537704918033,2.0,1,6000,1000,5000,2026-07-30T19:08:10.274778+00:00
25,25,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_025.csv,0,1.039523729896473,1.039523729896473,1999.5499259746668,2000.5894497045633,2.0,1,6000,1000,5000,2026-07-30T19:08:10.313774+00:00
26,26,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_026.csv,0,0.5855602904925945,0.5855602904925945,1998.4421266508634,1999.027686941356,2.0,1,6000,1000,5000,2026-07-30T19:08:10.353904+00:00
27,27,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_027.csv,0,1.4856473325196475,1.4856473325196475,1998.6364421416235,2000.1220894741432,2.0,1,6000,1000,5000,2026-07-30T19:08:10.395171+00:00
28,28,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_028.csv,0,1.6006367159391175,1.6006367159391175,1998.8256161314414,2000.4262528473805,2.0,1,6000,1000,5000,2026-07-30T19:08:10.432494+00:00
29,29,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_029.csv,0,1.002979225433819,1.002979225433819,1999.6272884283246,2000.6302676537584,2.0,1,6000,1000,5000,2026-07-30T19:08:10.472567+00:00
30,30,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_030.csv,0,0.49116560436186774,0.49116560436186774,1998.352050565927,1998.8432161702888,2.0,1,6000,1000,5000,2026-07-30T19:08:10.513228+00:00
31,31,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_031.csv,0,0.6639739643151188,0.6639739643151188,1998.5105619768833,1999.1745359411984,2.0,1,6000,1000,5000,2026-07-30T19:08:10.554360+00:00
32,32,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_032.csv,0,1.3353614227880826,1.3353614227880826,1998.5989840839825,1999.9343455067706,2.0,1,6000,1000,5000,2026-07-30T19:08:10.594150+00:00
33,33,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_033.csv,0,1.5843110794246513,1.5843110794246513,1998.7748992515833,2000.359210331008,2.0,1,6000,1000,5000,2026-07-30T19:08:10.636377+00:00
34,34,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_034.csv,0,1.344424235532415,1.344424235532415,1999.2218844984802,2000.5663087340126,2.0,1,6000,1000,5000,2026-07-30T19:08:10.676957+00:00
35,35,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_035.csv,0,1.4628974760630626,1.4628974760630626,1998.6109844559585,2000.0738819320215,2.0,1,6000,1000,5000,2026-07-30T19:08:10.718272+00:00
36,36,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_036.csv,0,0.7025019303043791,0.7025019303043791,1998.472034010894,1999.1745359411984,2.0,1,6000,1000,5000,2026-07-30T19:08:10.767215+00:00
37,37,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\0ns\attempt_037.csv,0,0.6419571733526936,0.6419571733526936,2000.015160237958,2000.6571174113108,2.0,1,6000,1000,5000,2026-07-30T19:08:10.820416+00:00
