attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_001.csv,100,101.58431107942465,1.5843110794246513,1998.7748992515833,2100.359210331008,2.0,1,7000,1000,5000,2026-07-30T19:08:16.756257+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_002.csv,100,100.62411759938391,0.6241175993839079,1998.472034010894,2099.096151610278,2.0,1,7000,1000,5000,2026-07-30T19:08:16.797740+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_003.csv,100,101.44232797070254,1.4423279707025358,1999.0848589522166,2100.527186922919,2.0,1,7000,1000,5000,2026-07-30T19:08:16.832772+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_004.csv,100,101.08448750753291,1.0844875075329128,1998.559739907884,2099.644227415417,2.0,1,7000,1000,5000,2026-07-30T19:08:16.875119+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_005.csv,100,101.03952372989647,1.039523729896473,1999.5499259746668,2100.5894497045633,2.0,1,7000,1000,5000,2026-07-30T19:08:16.916598+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_006.csv,100,101.2392927024423,1.2392927024422988,1998.5874850538064,2099.8267777562487,2.0,1,7000,1000,5000,2026-07-30T19:08:16.956238+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_007.csv,100,100.74246591771157,0.74246591771157,1999.914651493599,2100.6571174113105,2.0,1,7000,1000,5000,2026-07-30T19:08:16.994593+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_008.csv,100,101.47489784803884,1.474897848038836,1998.5989840839825,2100.0738819320213,2.0,1,7000,1000,5000,2026-07-30T19:08:17.033475+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_009.csv,100,101.00297922543382,1.002979225433819,1999.6272884283246,2100.6302676537584,2.0,1,7000,1000,5000,2026-07-30T19:08:17.073684+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_010.csv,100,101.52864712631185,1.5286471263118528,1998.6780368451352,2100.206683971447,2.0,1,7000,1000,5000,2026-07-30T19:08:17.112369+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_011.csv,100,101.36083278723686,1.360832787236859,1999.2054759467758,2100.5663087340126,2.0,1,7000,1000,5000,2026-07-30T19:08:17.151002+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_012.csv,100,100.63307845003328,0.6330784500332811,1998.5009124087592,2099.1339908587925,2.0,1,7000,1000,5000,2026-07-30T19:08:17.189834+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_013.csv,100,100.80491172201437,0.8049117220143671,1998.5105619768833,2099.3154736988977,2.0,1,7000,1000,5000,2026-07-30T19:08:17.237154+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_014.csv,100,101.60118553855727,1.6011855385572744,1998.856467593855,2100.4576531324124,2.0,1,7000,1000,5000,2026-07-30T19:08:17.287585+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_015.csv,100,100.59832899597632,0.598328995976317,1998.1165633303808,2098.714892326357,2.0,1,7000,1000,5000,2026-07-30T19:08:17.326298+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_016.csv,100,101.42433150257875,1.4243315025787524,1998.5989840839825,2100.0233155865612,2.0,1,7000,1000,5000,2026-07-30T19:08:17.365080+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_017.csv,100,101.61260863321809,1.6126086332180876,1998.8136442141624,2100.4262528473805,2.0,1,7000,1000,5000,2026-07-30T19:08:17.402691+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_018.csv,100,101.05177448314885,1.0517744831488471,1999.5499259746668,2100.6017004578157,2.0,1,7000,1000,5000,2026-07-30T19:08:17.440994+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_019.csv,100,100.5023210559632,0.5023210559631934,1998.3864421416235,2098.8887631975867,2.0,1,7000,1000,5000,2026-07-30T19:08:17.478359+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100ns\attempt_020.csv,100,101.55672439181899,1.5567243918189888,1998.649959579628,2100.206683971447,2.0,1,7000,1000,5000,2026-07-30T19:08:17.528441+00:00
