attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_001.csv,1000000,1000007.6152043877,7.615204387693666,7994.262905392439,1008001.8781097801,8.0,3,128000,1000,5000,2026-07-30T19:08:54.007260+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_002.csv,1000000,1000008.0311166688,8.03111666883342,7994.55269574641,1008002.5838124153,8.0,3,128000,1000,5000,2026-07-30T19:08:54.250382+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_003.csv,1000000,1000007.5157692762,7.5157692761858925,7995.616196507388,1008003.1319657835,8.0,3,128000,1000,5000,2026-07-30T19:08:54.460164+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_004.csv,1000000,1000007.8813568112,7.8813568111509085,7994.32469775475,1008002.2060545658,8.0,3,128000,1000,5000,2026-07-30T19:08:54.671892+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_005.csv,1000000,1000007.4513797921,7.451379792066291,7995.719699960521,1008003.1710797526,8.0,3,128000,1000,5000,2026-07-30T19:08:54.872894+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_006.csv,1000000,1000007.8671563606,7.867156360647641,7994.712147380541,1008002.5793037412,8.0,3,128000,1000,5000,2026-07-30T19:08:55.091347+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_007.csv,1000000,1000008.0802917563,8.080291756312363,7994.503520658961,1008002.5838124153,8.0,3,128000,1000,5000,2026-07-30T19:08:55.308967+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_008.csv,1000000,1000008.0689790284,8.068979028379545,7994.3670393166685,1008002.4360183451,8.0,3,128000,1000,5000,2026-07-30T19:08:55.539093+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_009.csv,1000000,1000007.6888239416,7.68882394162938,7994.154467835495,1008001.8432917771,8.0,3,128000,1000,5000,2026-07-30T19:08:55.765691+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_010.csv,1000000,1000007.5855899339,7.585589933907613,7993.925223516662,1008001.5108134506,8.0,3,128000,1000,5000,2026-07-30T19:08:55.986525+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_011.csv,1000000,1000007.9831169446,7.9831169445533305,7994.32469775475,1008002.3078146992,8.0,3,128000,1000,5000,2026-07-30T19:08:56.198620+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_012.csv,1000000,1000007.1338941895,7.133894189493731,7993.140524415136,1008000.2744186047,8.0,3,128000,1000,5000,2026-07-30T19:08:56.420696+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_013.csv,1000000,1000008.0289566533,8.028956653317437,7994.603661485319,1008002.6326181387,8.0,3,128000,1000,5000,2026-07-30T19:08:56.631060+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_014.csv,1000000,1000007.8376844471,7.837684447062202,7994.262905392439,1008002.1005898395,8.0,3,128000,1000,5000,2026-07-30T19:08:56.839837+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_015.csv,1000000,1000008.1668931261,8.166893126093782,7994.32469775475,1008002.4915908808,8.0,3,128000,1000,5000,2026-07-30T19:08:57.043551+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_016.csv,1000000,1000008.0807912934,8.080791293410584,7994.3670393166685,1008002.4478306101,8.0,3,128000,1000,5000,2026-07-30T19:08:57.265151+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_017.csv,1000000,1000007.9407753826,7.940775382565334,7994.3670393166685,1008002.3078146992,8.0,3,128000,1000,5000,2026-07-30T19:08:57.482573+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_018.csv,1000000,1000007.9831169446,7.9831169445533305,7994.32469775475,1008002.3078146992,8.0,3,128000,1000,5000,2026-07-30T19:08:57.703908+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_019.csv,1000000,1000007.841345357,7.841345357010141,7994.221691892231,1008002.0630372493,8.0,3,128000,1000,5000,2026-07-30T19:08:57.925384+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_020.csv,1000000,1000008.0807912934,8.080791293410584,7994.3670393166685,1008002.4478306101,8.0,3,128000,1000,5000,2026-07-30T19:08:58.138839+00:00
21,21,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_021.csv,1000000,1000007.980881679,7.980881678988226,7994.410797671592,1008002.3916793506,8.0,3,128000,1000,5000,2026-07-30T19:08:58.362589+00:00
22,22,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_022.csv,1000000,1000007.8376844471,7.837684447062202,7994.262905392439,1008002.1005898395,8.0,3,128000,1000,5000,2026-07-30T19:08:58.579767+00:00
23,23,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_023.csv,1000000,1000007.9783483769,7.978348376927897,7994.503520658961,1008002.4818690359,8.0,3,128000,1000,5000,2026-07-30T19:08:58.814155+00:00
24,24,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\1000000ns\attempt_024.csv,1000000,1000007.6025591757,7.602559175691567,7995.719699960521,1008003.3222591362,8.0,3,128000,1000,5000,2026-07-30T19:08:59.035954+00:00
