path,timestamp,sample_index,value
/dev18500/demods/0/sample.x,251014085085184,0,1.5867190145485423e-06
/dev18500/demods/0/sample.x,251014085201920,1,1.0492198573274303e-06
/dev18500/demods/0/sample.x,251014085318656,2,2.525308800598084e-07
/dev18500/demods/0/sample.x,251014085435392,3,-6.885351197810097e-07
/dev18500/demods/0/sample.x,251014085552128,4,-1.546321605002882e-06
/dev18500/demods/0/sample.x,251014085668864,5,-2.1031553010804385e-06
/dev18500/demods/0/sample.x,251014085785600,6,-2.4711561513153898e-06
/dev18500/demods/0/sample.x,251014085902336,7,-2.624376322850283e-06
/dev18500/demods/0/sample.x,251014086019072,8,-2.3601451788547565e-06
/dev18500/demods/0/sample.x,251014086135808,9,-1.80398794981057e-06
/dev18500/demods/0/sample.x,251014086252544,10,-1.346084384805579e-06
/dev18500/demods/0/sample.x,251014086369280,11,-1.2339459888713543e-06
/dev18500/demods/0/sample.x,251014086486016,12,-1.3790068595309267e-06
/dev18500/demods/0/sample.x,251014086602752,13,-1.77705655926706e-06
/dev18500/demods/0/sample.x,251014086719488,14,-2.337660678508983e-06
/dev18500/demods/0/sample.x,251014086836224,15,-2.816374798733335e-06
/dev18500/demods/0/sample.x,251014086952960,16,-2.6169938454307795e-06
/dev18500/demods/0/sample.x,251014087069696,17,-1.7694204067100426e-06
/dev18500/demods/0/sample.x,251014087186432,18,-5.495568842589779e-07
/dev18500/demods/0/sample.x,251014087303168,19,7.911862080135867e-07
/dev18500/demods/0/sample.x,251014087419904,20,1.917568111431921e-06
/dev18500/demods/0/sample.x,251014087536640,21,2.438363492478433e-06
/dev18500/demods/0/sample.x,251014087653376,22,2.4527559631249645e-06
/dev18500/demods/0/sample.x,251014087770112,23,2.061546557142806e-06
/dev18500/demods/0/sample.x,251014087886848,24,1.5748577918604352e-06
/dev18500/demods/0/sample.x,251014088003584,25,1.3442398337610065e-06
/dev18500/demods/0/sample.x,251014088120320,26,1.2113724626669586e-06
/dev18500/demods/0/sample.x,251014088237056,27,9.187104089383294e-07
/dev18500/demods/0/sample.x,251014088353792,28,5.828194701373019e-07
/dev18500/demods/0/sample.x,251014088470528,29,3.761403388100985e-07
/dev18500/demods/0/sample.x,251014088587264,30,3.536928732215118e-07
/dev18500/demods/0/sample.x,251014088704000,31,5.475843302162266e-07
/dev18500/demods/0/sample.x,251014088820736,32,9.616385484737823e-07
/dev18500/demods/0/sample.x,251014088937472,33,1.3692285182041835e-06
/dev18500/demods/0/sample.x,251014089054208,34,1.7919483516748238e-06
/dev18500/demods/0/sample.x,251014089170944,35,2.239346282647688e-06
/dev18500/demods/0/sample.x,251014089287680,36,2.416860477944189e-06
/dev18500/demods/0/sample.x,251014089404416,37,2.658069275915706e-06
/dev18500/demods/0/sample.x,251014089521152,38,3.2122433325601856e-06
/dev18500/demods/0/sample.x,251014089637888,39,3.9807371405683366e-06
/dev18500/demods/0/sample.x,251014089754624,40,4.467377475783617e-06
/dev18500/demods/0/sample.x,251014089871360,41,4.473723109494047e-06
/dev18500/demods/0/sample.x,251014089988096,42,4.108835315483396e-06
/dev18500/demods/0/sample.x,251014090104832,43,3.7380615201771205e-06
/dev18500/demods/0/sample.x,251014090221568,44,3.30175290913855e-06
/dev18500/demods/0/sample.x,251014090338304,45,2.610304733771265e-06
/dev18500/demods/0/sample.x,251014090455040,46,1.7400295716097166e-06
/dev18500/demods/0/sample.x,251014090571776,47,7.64083499345048e-07
/dev18500/demods/0/sample.x,251014090688512,48,-2.9839512478566e-07
/dev18500/demods/0/sample.x,251014090805248,49,-1.3102827814393506e-06
/dev18500/demods/0/sample.x,251014090921984,50,-2.106562563487705e-06
/dev18500/demods/0/sample.x,251014091038720,51,-2.5211669939245857e-06
/dev18500/demods/0/sample.x,251014091155456,52,-2.750004629089808e-06
/dev18500/demods/0/sample.x,251014091272192,53,-2.600355203811651e-06
/dev18500/demods/0/sample.x,251014091388928,54,-2.2310265409886103e-06
/dev18500/demods/0/sample.x,251014091505664,55,-1.8713577341677464e-06
/dev18500/demods/0/sample.x,251014091622400,56,-1.437245115890549e-06
/dev18500/demods/0/sample.x,251014091739136,57,-7.697693705104893e-07
/dev18500/demods/0/sample.x,251014091855872,58,1.7257419896111616e-07
/dev18500/demods/0/sample.x,251014091972608,59,1.2092992932174445e-06
