path,timestamp,sample_index,value
/dev18500/demods/0/sample.x,251031793352704,0,2.0701096793128367e-06
/dev18500/demods/0/sample.x,251031793469440,1,1.7227800507352427e-06
/dev18500/demods/0/sample.x,251031793586176,2,1.4329523213608274e-06
/dev18500/demods/0/sample.x,251031793702912,3,1.04211501109467e-06
/dev18500/demods/0/sample.x,251031793819648,4,7.552984276162121e-07
/dev18500/demods/0/sample.x,251031793936384,5,6.445024121378519e-07
/dev18500/demods/0/sample.x,251031794053120,6,4.5040985382176947e-07
/dev18500/demods/0/sample.x,251031794169856,7,4.1297315297652705e-08
/dev18500/demods/0/sample.x,251031794286592,8,-3.1830668069813427e-07
/dev18500/demods/0/sample.x,251031794403328,9,-5.594677608094299e-07
/dev18500/demods/0/sample.x,251031794520064,10,-6.709688610880778e-07
/dev18500/demods/0/sample.x,251031794636800,11,-7.059323264616778e-07
/dev18500/demods/0/sample.x,251031794753536,12,-6.879302619110108e-07
/dev18500/demods/0/sample.x,251031794870272,13,-8.691757737401634e-07
/dev18500/demods/0/sample.x,251031794987008,14,-1.4381476762317804e-06
/dev18500/demods/0/sample.x,251031795103744,15,-2.262764032976138e-06
/dev18500/demods/0/sample.x,251031795220480,16,-3.137073005351416e-06
/dev18500/demods/0/sample.x,251031795337216,17,-3.863592383567754e-06
/dev18500/demods/0/sample.x,251031795453952,18,-4.026045022237358e-06
/dev18500/demods/0/sample.x,251031795570688,19,-3.680146152513461e-06
/dev18500/demods/0/sample.x,251031795687424,20,-3.204419740104469e-06
/dev18500/demods/0/sample.x,251031795804160,21,-2.700967567508741e-06
/dev18500/demods/0/sample.x,251031795920896,22,-2.0819194288681403e-06
/dev18500/demods/0/sample.x,251031796037632,23,-1.2778730956596663e-06
/dev18500/demods/0/sample.x,251031796154368,24,-2.774394088571859e-07
/dev18500/demods/0/sample.x,251031796271104,25,8.01782616048469e-07
/dev18500/demods/0/sample.x,251031796387840,26,1.477780823060949e-06
/dev18500/demods/0/sample.x,251031796504576,27,1.4315349649454835e-06
/dev18500/demods/0/sample.x,251031796621312,28,1.197735190285859e-06
/dev18500/demods/0/sample.x,251031796738048,29,1.027705835959757e-06
/dev18500/demods/0/sample.x,251031796854784,30,8.89235468681385e-07
/dev18500/demods/0/sample.x,251031796971520,31,6.661834136432609e-07
/dev18500/demods/0/sample.x,251031797088256,32,3.0254152843076723e-07
/dev18500/demods/0/sample.x,251031797204992,33,-4.707279503642718e-08
/dev18500/demods/0/sample.x,251031797321728,34,-3.3691250243545703e-07
/dev18500/demods/0/sample.x,251031797438464,35,-3.3411016264426805e-07
/dev18500/demods/0/sample.x,251031797555200,36,-3.100501959582376e-08
/dev18500/demods/0/sample.x,251031797671936,37,1.7543539293811424e-07
/dev18500/demods/0/sample.x,251031797788672,38,2.0525180401569377e-07
/dev18500/demods/0/sample.x,251031797905408,39,1.7432868820980242e-07
/dev18500/demods/0/sample.x,251031798022144,40,1.1638593295472663e-07
/dev18500/demods/0/sample.x,251031798138880,41,-1.3005376548511332e-07
/dev18500/demods/0/sample.x,251031798255616,42,-6.786274157884284e-07
/dev18500/demods/0/sample.x,251031798372352,43,-1.3270267001829295e-06
/dev18500/demods/0/sample.x,251031798489088,44,-2.0737059355246986e-06
/dev18500/demods/0/sample.x,251031798605824,45,-2.8195373209619894e-06
/dev18500/demods/0/sample.x,251031798722560,46,-3.356619513434355e-06
/dev18500/demods/0/sample.x,251031798839296,47,-3.486929479154063e-06
/dev18500/demods/0/sample.x,251031798956032,48,-3.149096675951729e-06
/dev18500/demods/0/sample.x,251031799072768,49,-2.5222020894895258e-06
/dev18500/demods/0/sample.x,251031799189504,50,-1.9038596183639236e-06
/dev18500/demods/0/sample.x,251031799306240,51,-1.4331185892916943e-06
/dev18500/demods/0/sample.x,251031799422976,52,-1.1770435088675383e-06
/dev18500/demods/0/sample.x,251031799539712,53,-9.765047014342629e-07
/dev18500/demods/0/sample.x,251031799656448,54,-7.888680394011444e-07
/dev18500/demods/0/sample.x,251031799773184,55,-5.748823778051021e-07
/dev18500/demods/0/sample.x,251031799889920,56,-3.632322367706737e-07
/dev18500/demods/0/sample.x,251031800006656,57,-3.097940604697218e-07
/dev18500/demods/0/sample.x,251031800123392,58,-5.40367279028563e-07
/dev18500/demods/0/sample.x,251031800240128,59,-1.0057178085477395e-06
/dev18500/demods/0/sample.x,251031800356864,60,-1.503648435526523e-06
/dev18500/demods/0/sample.x,251031800473600,61,-1.7454173518274514e-06
/dev18500/demods/0/sample.x,251031800590336,62,-1.566552812307369e-06
/dev18500/demods/0/sample.x,251031800707072,63,-8.254952200206754e-07
/dev18500/demods/0/sample.x,251031800823808,64,2.354425121759604e-07
/dev18500/demods/0/sample.x,251031800940544,65,1.1409150672945285e-06
/dev18500/demods/0/sample.x,251031801057280,66,1.8429733768654434e-06
/dev18500/demods/0/sample.x,251031801174016,67,2.3116785302296616e-06
/dev18500/demods/0/sample.x,251031801290752,68,2.4366007157316347e-06
/dev18500/demods/0/sample.x,251031801407488,69,2.3642353829032933e-06
/dev18500/demods/0/sample.x,251031801524224,70,2.193843450534803e-06
/dev18500/demods/0/sample.x,251031801640960,71,2.0072775591561525e-06
/dev18500/demods/0/sample.x,251031801757696,72,1.8506160040303606e-06
/dev18500/demods/0/sample.x,251031801874432,73,1.734253703394468e-06
/dev18500/demods/0/sample.x,251031801991168,74,1.5954255492835536e-06
/dev18500/demods/0/sample.x,251031802107904,75,1.5937832002436917e-06
/dev18500/demods/0/sample.x,251031802224640,76,1.6914120646205564e-06
/dev18500/demods/0/sample.x,251031802341376,77,1.5369927309565424e-06
/dev18500/demods/0/sample.x,251031802458112,78,9.935426968686505e-07
/dev18500/demods/0/sample.x,251031802574848,79,1.4922721609701106e-07
/dev18500/demods/0/sample.x,251031802691584,80,-7.209776965688247e-07
/dev18500/demods/0/sample.x,251031802808320,81,-1.4865341044649969e-06
/dev18500/demods/0/sample.x,251031802925056,82,-1.9822283371291124e-06
/dev18500/demods/0/sample.x,251031803041792,83,-1.7446164428302468e-06
/dev18500/demods/0/sample.x,251031803158528,84,-1.003629812246135e-06
/dev18500/demods/0/sample.x,251031803275264,85,-3.5759298278211087e-07
/dev18500/demods/0/sample.x,251031803392000,86,1.456668292129142e-07
/dev18500/demods/0/sample.x,251031803508736,87,7.051916960640203e-07
/dev18500/demods/0/sample.x,251031803625472,88,1.1637110610263611e-06
/dev18500/demods/0/sample.x,251031803742208,89,1.2058061775094264e-06
/dev18500/demods/0/sample.x,251031803858944,90,9.447341889464464e-07
/dev18500/demods/0/sample.x,251031803975680,91,5.453605613869633e-07
/dev18500/demods/0/sample.x,251031804092416,92,1.4405775965765732e-07
/dev18500/demods/0/sample.x,251031804209152,93,-6.015979049212332e-08
/dev18500/demods/0/sample.x,251031804325888,94,1.368140330854465e-07
/dev18500/demods/0/sample.x,251031804442624,95,6.701536432074147e-07
/dev18500/demods/0/sample.x,251031804559360,96,1.193392282290993e-06
/dev18500/demods/0/sample.x,251031804676096,97,1.4604817714360416e-06
/dev18500/demods/0/sample.x,251031804792832,98,1.398502292393681e-06
/dev18500/demods/0/sample.x,251031804909568,99,1.1258500791254451e-06
/dev18500/demods/0/sample.x,251031805026304,100,6.45502803804449e-07
/dev18500/demods/0/sample.x,251031805143040,101,1.7550143393869214e-07
/dev18500/demods/0/sample.x,251031805259776,102,-5.661397147580099e-08
/dev18500/demods/0/sample.x,251031805376512,103,-1.4321826199737e-07
/dev18500/demods/0/sample.x,251031805493248,104,-5.825897510490172e-08
/dev18500/demods/0/sample.x,251031805609984,105,1.786746392703813e-07
/dev18500/demods/0/sample.x,251031805726720,106,3.7678048329315114e-07
/dev18500/demods/0/sample.x,251031805843456,107,3.99507522450851e-07
/dev18500/demods/0/sample.x,251031805960192,108,2.3631936832382953e-07
/dev18500/demods/0/sample.x,251031806076928,109,-1.4672219030058066e-07
/dev18500/demods/0/sample.x,251031806193664,110,-7.538390509955985e-07
/dev18500/demods/0/sample.x,251031806310400,111,-1.2271044001957997e-06
/dev18500/demods/0/sample.x,251031806427136,112,-1.0247591124124026e-06
/dev18500/demods/0/sample.x,251031806543872,113,-3.003919586080355e-07
/dev18500/demods/0/sample.x,251031806660608,114,5.922501250198262e-07
/dev18500/demods/0/sample.x,251031806777344,115,1.4642733018221612e-06
/dev18500/demods/0/sample.x,251031806894080,116,2.2140020774847334e-06
/dev18500/demods/0/sample.x,251031807010816,117,2.8548028267941146e-06
/dev18500/demods/0/sample.x,251031807127552,118,3.534808880842646e-06
/dev18500/demods/0/sample.x,251031807244288,119,4.265923935746258e-06
/dev18500/demods/0/sample.x,251031807361024,120,4.583816112046647e-06
/dev18500/demods/0/sample.x,251031807477760,121,4.6708042820705954e-06
/dev18500/demods/0/sample.x,251031807594496,122,4.890408867386395e-06
/dev18500/demods/0/sample.x,251031807711232,123,5.007340933517469e-06
/dev18500/demods/0/sample.x,251031807827968,124,4.82687826652948e-06
/dev18500/demods/0/sample.x,251031807944704,125,4.376102532615294e-06
/dev18500/demods/0/sample.x,251031808061440,126,3.815739204041164e-06
/dev18500/demods/0/sample.x,251031808178176,127,2.9396291899864e-06
/dev18500/demods/0/sample.x,251031808294912,128,1.7460055052090688e-06
/dev18500/demods/0/sample.x,251031808411648,129,6.591797007858954e-07
/dev18500/demods/0/sample.x,251031808528384,130,-1.1464452241399797e-07
/dev18500/demods/0/sample.x,251031808645120,131,-5.938743451575686e-07
/dev18500/demods/0/sample.x,251031808761856,132,-7.747857024730128e-07
/dev18500/demods/0/sample.x,251031808878592,133,-7.083524701485419e-07
/dev18500/demods/0/sample.x,251031808995328,134,-4.4865899035350707e-07
/dev18500/demods/0/sample.x,251031809112064,135,5.596210795244971e-08
/dev18500/demods/0/sample.x,251031809228800,136,5.188248341322095e-07
/dev18500/demods/0/sample.x,251031809345536,137,8.645050563473309e-07
/dev18500/demods/0/sample.x,251031809462272,138,1.093154733645222e-06
/dev18500/demods/0/sample.x,251031809579008,139,1.1810749882224244e-06
/dev18500/demods/0/sample.x,251031809695744,140,1.2078342836879579e-06
/dev18500/demods/0/sample.x,251031809812480,141,1.2870518235488098e-06
/dev18500/demods/0/sample.x,251031809929216,142,1.5691184404337416e-06
/dev18500/demods/0/sample.x,251031810045952,143,2.115700889823554e-06
/dev18500/demods/0/sample.x,251031810162688,144,2.5975673671421578e-06
/dev18500/demods/0/sample.x,251031810279424,145,2.881924894540274e-06
/dev18500/demods/0/sample.x,251031810396160,146,2.9383597783615667e-06
/dev18500/demods/0/sample.x,251031810512896,147,2.7516849840780414e-06
/dev18500/demods/0/sample.x,251031810629632,148,2.4106190854209452e-06
/dev18500/demods/0/sample.x,251031810746368,149,1.9662733493581233e-06
/dev18500/demods/0/sample.x,251031810863104,150,1.4056376340296494e-06
/dev18500/demods/0/sample.x,251031810979840,151,8.91125600965572e-07
/dev18500/demods/0/sample.x,251031811096576,152,5.94113840903782e-07
/dev18500/demods/0/sample.x,251031811213312,153,2.671174594511759e-07
/dev18500/demods/0/sample.x,251031811330048,154,-7.339764431188466e-08
/dev18500/demods/0/sample.x,251031811446784,155,-1.7996651778462725e-07
/dev18500/demods/0/sample.x,251031811563520,156,3.485378551577746e-08
/dev18500/demods/0/sample.x,251031811680256,157,3.7778488921664624e-07
/dev18500/demods/0/sample.x,251031811796992,158,8.151430989418525e-07
/dev18500/demods/0/sample.x,251031811913728,159,1.2686171256982785e-06
/dev18500/demods/0/sample.x,251031812030464,160,1.6053160955652003e-06
/dev18500/demods/0/sample.x,251031812147200,161,1.8920354951790824e-06
/dev18500/demods/0/sample.x,251031812263936,162,2.0860429771473612e-06
/dev18500/demods/0/sample.x,251031812380672,163,2.1480089242592113e-06
/dev18500/demods/0/sample.x,251031812497408,164,1.957538067364037e-06
/dev18500/demods/0/sample.x,251031812614144,165,1.6260400852769408e-06
/dev18500/demods/0/sample.x,251031812730880,166,1.3370189625546819e-06
/dev18500/demods/0/sample.x,251031812847616,167,9.280786486006997e-07
/dev18500/demods/0/sample.x,251031812964352,168,2.1255885225316458e-07
/dev18500/demods/0/sample.x,251031813081088,169,-7.351469227349715e-07
/dev18500/demods/0/sample.x,251031813197824,170,-1.4461090483436044e-06
/dev18500/demods/0/sample.x,251031813314560,171,-1.73179762563376e-06
/dev18500/demods/0/sample.x,251031813431296,172,-1.4196798931348813e-06
/dev18500/demods/0/sample.x,251031813548032,173,-6.95445792522855e-07
/dev18500/demods/0/sample.x,251031813664768,174,2.0669020290671205e-08
/dev18500/demods/0/sample.x,251031813781504,175,3.470096534551862e-07
/dev18500/demods/0/sample.x,251031813898240,176,5.160098688556158e-07
/dev18500/demods/0/sample.x,251031814014976,177,7.206474268198562e-07
/dev18500/demods/0/sample.x,251031814131712,178,8.455036360673307e-07
/dev18500/demods/0/sample.x,251031814248448,179,7.706992536970577e-07
/dev18500/demods/0/sample.x,251031814365184,180,4.881737813502674e-07
/dev18500/demods/0/sample.x,251031814481920,181,7.7446281377705e-08
/dev18500/demods/0/sample.x,251031814598656,182,-3.4954413871756065e-07
/dev18500/demods/0/sample.x,251031814715392,183,-6.676829328328532e-07
/dev18500/demods/0/sample.x,251031814832128,184,-5.871564862389791e-07
/dev18500/demods/0/sample.x,251031814948864,185,-2.910645737215129e-07
/dev18500/demods/0/sample.x,251031815065600,186,-9.17119144554797e-08
/dev18500/demods/0/sample.x,251031815182336,187,-1.7852501108181706e-08
/dev18500/demods/0/sample.x,251031815299072,188,-4.553313327785611e-08
/dev18500/demods/0/sample.x,251031815415808,189,-7.5810471691822e-08
/dev18500/demods/0/sample.x,251031815532544,190,-3.00785032053632e-08
/dev18500/demods/0/sample.x,251031815649280,191,-1.5772183691546212e-07
/dev18500/demods/0/sample.x,251031815766016,192,-4.3723506268295213e-07
/dev18500/demods/0/sample.x,251031815882752,193,-7.62508227243028e-07
/dev18500/demods/0/sample.x,251031815999488,194,-9.380553719134927e-07
/dev18500/demods/0/sample.x,251031816116224,195,-9.029530262004421e-07
/dev18500/demods/0/sample.x,251031816232960,196,-5.870984737521969e-07
/dev18500/demods/0/sample.x,251031816349696,197,-3.6230701530179307e-07
/dev18500/demods/0/sample.x,251031816466432,198,-5.17517287066846e-07
/dev18500/demods/0/sample.x,251031816583168,199,-8.863476640659187e-07
/dev18500/demods/0/sample.x,251031816699904,200,-1.4365804973896352e-06
/dev18500/demods/0/sample.x,251031816816640,201,-2.1265388007330986e-06
/dev18500/demods/0/sample.x,251031816933376,202,-2.67532850870203e-06
/dev18500/demods/0/sample.x,251031817050112,203,-2.9381760289893704e-06
/dev18500/demods/0/sample.x,251031817166848,204,-2.9824782745593966e-06
/dev18500/demods/0/sample.x,251031817283584,205,-2.9273398014778797e-06
/dev18500/demods/0/sample.x,251031817400320,206,-2.802647205572033e-06
/dev18500/demods/0/sample.x,251031817517056,207,-2.3866414110013215e-06
/dev18500/demods/0/sample.x,251031817633792,208,-1.8181819737249731e-06
/dev18500/demods/0/sample.x,251031817750528,209,-1.2815660825135511e-06
/dev18500/demods/0/sample.x,251031817867264,210,-8.847050560417409e-07
/dev18500/demods/0/sample.x,251031817984000,211,-4.718262381023139e-07
/dev18500/demods/0/sample.x,251031818100736,212,8.585310651303487e-08
/dev18500/demods/0/sample.x,251031818217472,213,6.720496673847905e-07
/dev18500/demods/0/sample.x,251031818334208,214,1.3271231718406364e-06
/dev18500/demods/0/sample.x,251031818450944,215,2.1880715965764522e-06
/dev18500/demods/0/sample.x,251031818567680,216,3.2417613289596633e-06
/dev18500/demods/0/sample.x,251031818684416,217,4.3615505923761904e-06
/dev18500/demods/0/sample.x,251031818801152,218,5.372235396374257e-06
/dev18500/demods/0/sample.x,251031818917888,219,5.8150979292593946e-06
/dev18500/demods/0/sample.x,251031819034624,220,5.462385052689596e-06
/dev18500/demods/0/sample.x,251031819151360,221,4.626712979225944e-06
