path,timestamp,sample_index,value
/dev18500/demods/0/sample.x,251024045350912,0,-4.536630205610211e-07
/dev18500/demods/0/sample.x,251024045467648,1,-7.703197121819718e-07
/dev18500/demods/0/sample.x,251024045584384,2,-1.0967091638900511e-06
/dev18500/demods/0/sample.x,251024045701120,3,-1.1177398557780048e-06
/dev18500/demods/0/sample.x,251024045817856,4,-8.316806719316649e-07
/dev18500/demods/0/sample.x,251024045934592,5,-4.659478120979327e-07
/dev18500/demods/0/sample.x,251024046051328,6,-2.42222203599993e-07
/dev18500/demods/0/sample.x,251024046168064,7,-2.4948528924982417e-07
/dev18500/demods/0/sample.x,251024046284800,8,-3.6379837648543167e-07
/dev18500/demods/0/sample.x,251024046401536,9,-5.145974978883547e-07
/dev18500/demods/0/sample.x,251024046518272,10,-7.545417401909631e-07
/dev18500/demods/0/sample.x,251024046635008,11,-8.777467301857531e-07
/dev18500/demods/0/sample.x,251024046751744,12,-9.089286360693992e-07
/dev18500/demods/0/sample.x,251024046868480,13,-9.075979099077546e-07
/dev18500/demods/0/sample.x,251024046985216,14,-8.330199445757373e-07
/dev18500/demods/0/sample.x,251024047101952,15,-7.235666332836364e-07
/dev18500/demods/0/sample.x,251024047218688,16,-3.9932856428850063e-07
/dev18500/demods/0/sample.x,251024047335424,17,2.0741386983167207e-07
/dev18500/demods/0/sample.x,251024047452160,18,8.246542332005712e-07
/dev18500/demods/0/sample.x,251024047568896,19,1.3146832486984457e-06
/dev18500/demods/0/sample.x,251024047685632,20,1.718649898355964e-06
/dev18500/demods/0/sample.x,251024047802368,21,1.8005299912234481e-06
/dev18500/demods/0/sample.x,251024047919104,22,1.4037759900202216e-06
/dev18500/demods/0/sample.x,251024048035840,23,6.766431427053785e-07
/dev18500/demods/0/sample.x,251024048152576,24,1.1266510528687287e-07
/dev18500/demods/0/sample.x,251024048269312,25,1.0536893439067372e-07
/dev18500/demods/0/sample.x,251024048386048,26,5.05212877467998e-07
/dev18500/demods/0/sample.x,251024048502784,27,1.0884612256325823e-06
/dev18500/demods/0/sample.x,251024048619520,28,1.4226887081719946e-06
/dev18500/demods/0/sample.x,251024048736256,29,1.505161551392705e-06
/dev18500/demods/0/sample.x,251024048852992,30,1.5467414833251835e-06
/dev18500/demods/0/sample.x,251024048969728,31,1.5334086470075324e-06
/dev18500/demods/0/sample.x,251024049086464,32,1.4974992414197723e-06
/dev18500/demods/0/sample.x,251024049203200,33,1.4743713592869964e-06
/dev18500/demods/0/sample.x,251024049319936,34,1.4413439311675928e-06
/dev18500/demods/0/sample.x,251024049436672,35,1.3626606759506321e-06
/dev18500/demods/0/sample.x,251024049553408,36,1.3515711617781014e-06
/dev18500/demods/0/sample.x,251024049670144,37,1.5140582453617331e-06
/dev18500/demods/0/sample.x,251024049786880,38,1.5400835792757462e-06
/dev18500/demods/0/sample.x,251024049903616,39,1.1881308216733831e-06
/dev18500/demods/0/sample.x,251024050020352,40,4.4138813517419616e-07
