path,timestamp,sample_index,value
/dev18500/demods/0/sample.x,251025153175552,0,3.6156784169091306e-06
/dev18500/demods/0/sample.x,251025153292288,1,3.8940992468317674e-06
/dev18500/demods/0/sample.x,251025153409024,2,4.137630421910862e-06
/dev18500/demods/0/sample.x,251025153525760,3,3.95923684536941e-06
/dev18500/demods/0/sample.x,251025153642496,4,3.4443527165893317e-06
/dev18500/demods/0/sample.x,251025153759232,5,2.9954827187643703e-06
/dev18500/demods/0/sample.x,251025153875968,6,2.658841243415599e-06
/dev18500/demods/0/sample.x,251025153992704,7,2.3865009120098957e-06
/dev18500/demods/0/sample.x,251025154109440,8,2.334508515652968e-06
/dev18500/demods/0/sample.x,251025154226176,9,2.520430313037747e-06
/dev18500/demods/0/sample.x,251025154342912,10,2.691063489296584e-06
/dev18500/demods/0/sample.x,251025154459648,11,2.572697815484337e-06
/dev18500/demods/0/sample.x,251025154576384,12,2.047979987479972e-06
/dev18500/demods/0/sample.x,251025154693120,13,1.3340190824764703e-06
/dev18500/demods/0/sample.x,251025154809856,14,4.5060499850386924e-07
/dev18500/demods/0/sample.x,251025154926592,15,-4.4135634484940814e-07
/dev18500/demods/0/sample.x,251025155043328,16,-1.0186885200455555e-06
/dev18500/demods/0/sample.x,251025155160064,17,-1.3081121043948655e-06
/dev18500/demods/0/sample.x,251025155276800,18,-1.4684307770467771e-06
/dev18500/demods/0/sample.x,251025155393536,19,-1.3245251706747649e-06
/dev18500/demods/0/sample.x,251025155510272,20,-8.780380227951648e-07
/dev18500/demods/0/sample.x,251025155627008,21,-3.424659031232686e-07
/dev18500/demods/0/sample.x,251025155743744,22,2.7599213975334486e-07
/dev18500/demods/0/sample.x,251025155860480,23,8.608298099190916e-07
/dev18500/demods/0/sample.x,251025155977216,24,1.0678393404874217e-06
/dev18500/demods/0/sample.x,251025156093952,25,9.046086481864985e-07
/dev18500/demods/0/sample.x,251025156210688,26,7.10897832752188e-07
/dev18500/demods/0/sample.x,251025156327424,27,4.859770116359462e-07
/dev18500/demods/0/sample.x,251025156444160,28,1.652120518104181e-07
/dev18500/demods/0/sample.x,251025156560896,29,-3.1298604216432036e-07
/dev18500/demods/0/sample.x,251025156677632,30,-8.070886219684294e-07
/dev18500/demods/0/sample.x,251025156794368,31,-1.0386874831646769e-06
/dev18500/demods/0/sample.x,251025156911104,32,-1.1881144409153965e-06
/dev18500/demods/0/sample.x,251025157027840,33,-1.4629723588568555e-06
/dev18500/demods/0/sample.x,251025157144576,34,-1.630654344088887e-06
/dev18500/demods/0/sample.x,251025157261312,35,-1.506385252285766e-06
/dev18500/demods/0/sample.x,251025157378048,36,-1.241665922854595e-06
/dev18500/demods/0/sample.x,251025157494784,37,-8.186051365319514e-07
/dev18500/demods/0/sample.x,251025157611520,38,-2.3383007582459566e-07
/dev18500/demods/0/sample.x,251025157728256,39,4.837345959359315e-07
/dev18500/demods/0/sample.x,251025157844992,40,1.2026776469722458e-06
/dev18500/demods/0/sample.x,251025157961728,41,1.6058863790290142e-06
/dev18500/demods/0/sample.x,251025158078464,42,1.6370293725191825e-06
/dev18500/demods/0/sample.x,251025158195200,43,1.6915642179062017e-06
/dev18500/demods/0/sample.x,251025158311936,44,1.920619399896857e-06
/dev18500/demods/0/sample.x,251025158428672,45,2.045073277009438e-06
/dev18500/demods/0/sample.x,251025158545408,46,1.5066323880693011e-06
/dev18500/demods/0/sample.x,251025158662144,47,1.6375701317709733e-07
/dev18500/demods/0/sample.x,251025158778880,48,-1.485996194040682e-06
/dev18500/demods/0/sample.x,251025158895616,49,-2.8374755458787646e-06
/dev18500/demods/0/sample.x,251025159012352,50,-3.593363810274648e-06
/dev18500/demods/0/sample.x,251025159129088,51,-3.81840415265272e-06
/dev18500/demods/0/sample.x,251025159245824,52,-3.5363831170074024e-06
/dev18500/demods/0/sample.x,251025159362560,53,-3.0916118049673267e-06
/dev18500/demods/0/sample.x,251025159479296,54,-2.7891032970368486e-06
/dev18500/demods/0/sample.x,251025159596032,55,-2.4139101933624898e-06
/dev18500/demods/0/sample.x,251025159712768,56,-1.8453382921469222e-06
/dev18500/demods/0/sample.x,251025159829504,57,-1.3456516867596356e-06
/dev18500/demods/0/sample.x,251025159946240,58,-8.974854140673028e-07
/dev18500/demods/0/sample.x,251025160062976,59,-4.050073133852522e-07
/dev18500/demods/0/sample.x,251025160179712,60,1.3178313325514836e-07
/dev18500/demods/0/sample.x,251025160296448,61,7.860496425823639e-07
/dev18500/demods/0/sample.x,251025160413184,62,1.5219256061668523e-06
/dev18500/demods/0/sample.x,251025160529920,63,2.124048083820127e-06
/dev18500/demods/0/sample.x,251025160646656,64,2.5754794365302465e-06
/dev18500/demods/0/sample.x,251025160763392,65,2.80270489432842e-06
/dev18500/demods/0/sample.x,251025160880128,66,2.9156969025681536e-06
/dev18500/demods/0/sample.x,251025160996864,67,2.6794878615629367e-06
/dev18500/demods/0/sample.x,251025161113600,68,2.0568222947426418e-06
/dev18500/demods/0/sample.x,251025161230336,69,1.5419605681058966e-06
/dev18500/demods/0/sample.x,251025161347072,70,1.2867163093674423e-06
/dev18500/demods/0/sample.x,251025161463808,71,1.0359851760655397e-06
/dev18500/demods/0/sample.x,251025161580544,72,4.93946671245882e-07
/dev18500/demods/0/sample.x,251025161697280,73,-4.08947306530514e-07
/dev18500/demods/0/sample.x,251025161814016,74,-1.1372323750672046e-06
/dev18500/demods/0/sample.x,251025161930752,75,-1.338904109390786e-06
/dev18500/demods/0/sample.x,251025162047488,76,-1.2485029145585407e-06
/dev18500/demods/0/sample.x,251025162164224,77,-9.96609589138625e-07
/dev18500/demods/0/sample.x,251025162280960,78,-7.461853522511727e-07
/dev18500/demods/0/sample.x,251025162397696,79,-6.940554352224532e-07
/dev18500/demods/0/sample.x,251025162514432,80,-8.202366082305415e-07
/dev18500/demods/0/sample.x,251025162631168,81,-1.0322992465342659e-06
/dev18500/demods/0/sample.x,251025162747904,82,-1.3596644863989233e-06
/dev18500/demods/0/sample.x,251025162864640,83,-1.8360654234589158e-06
/dev18500/demods/0/sample.x,251025162981376,84,-2.2319931352019705e-06
/dev18500/demods/0/sample.x,251025163098112,85,-2.363862963456897e-06
/dev18500/demods/0/sample.x,251025163214848,86,-2.4765498234263133e-06
/dev18500/demods/0/sample.x,251025163331584,87,-2.7050119313333474e-06
/dev18500/demods/0/sample.x,251025163448320,88,-2.892495663127873e-06
/dev18500/demods/0/sample.x,251025163565056,89,-3.1754938465974274e-06
/dev18500/demods/0/sample.x,251025163681792,90,-3.420242895422473e-06
/dev18500/demods/0/sample.x,251025163798528,91,-3.604433576893084e-06
/dev18500/demods/0/sample.x,251025163915264,92,-3.8929154295233685e-06
/dev18500/demods/0/sample.x,251025164032000,93,-4.209524985998809e-06
/dev18500/demods/0/sample.x,251025164148736,94,-4.1672573212152145e-06
/dev18500/demods/0/sample.x,251025164265472,95,-3.6073348486929817e-06
/dev18500/demods/0/sample.x,251025164382208,96,-2.5753424338270872e-06
/dev18500/demods/0/sample.x,251025164498944,97,-1.4119506357162648e-06
/dev18500/demods/0/sample.x,251025164615680,98,-5.173878596549291e-07
/dev18500/demods/0/sample.x,251025164732416,99,-2.7396008406399445e-09
/dev18500/demods/0/sample.x,251025164849152,100,1.4297403978738976e-07
/dev18500/demods/0/sample.x,251025164965888,101,2.5310116352362226e-07
/dev18500/demods/0/sample.x,251025165082624,102,4.33776845111514e-07
/dev18500/demods/0/sample.x,251025165199360,103,6.083822580629536e-07
/dev18500/demods/0/sample.x,251025165316096,104,6.844917271475881e-07
/dev18500/demods/0/sample.x,251025165432832,105,5.194973516547611e-07
/dev18500/demods/0/sample.x,251025165549568,106,1.212646794993796e-07
/dev18500/demods/0/sample.x,251025165666304,107,-2.671850543576497e-07
/dev18500/demods/0/sample.x,251025165783040,108,-5.748696228275396e-07
/dev18500/demods/0/sample.x,251025165899776,109,-9.215651930535067e-07
/dev18500/demods/0/sample.x,251025166016512,110,-1.2492878312742327e-06
/dev18500/demods/0/sample.x,251025166133248,111,-1.4769505840899584e-06
/dev18500/demods/0/sample.x,251025166249984,112,-1.2019122835724112e-06
/dev18500/demods/0/sample.x,251025166366720,113,-1.3629658242209495e-07
