path,timestamp,sample_index,value
/dev18500/demods/0/sample.x,251028469411840,0,-1.7482714237357598e-06
/dev18500/demods/0/sample.x,251028469528576,1,-2.6420706492874726e-06
/dev18500/demods/0/sample.x,251028469645312,2,-3.6295874933298636e-06
/dev18500/demods/0/sample.x,251028469762048,3,-4.359396878804403e-06
/dev18500/demods/0/sample.x,251028469878784,4,-4.599736525411452e-06
/dev18500/demods/0/sample.x,251028469995520,5,-4.307059450592495e-06
/dev18500/demods/0/sample.x,251028470112256,6,-3.6456160326465945e-06
/dev18500/demods/0/sample.x,251028470228992,7,-2.9416776264337373e-06
/dev18500/demods/0/sample.x,251028470345728,8,-2.3204171142737766e-06
/dev18500/demods/0/sample.x,251028470462464,9,-1.8076715484830002e-06
/dev18500/demods/0/sample.x,251028470579200,10,-1.3801594692292482e-06
/dev18500/demods/0/sample.x,251028470695936,11,-9.311287068901348e-07
/dev18500/demods/0/sample.x,251028470812672,12,-3.469754675254753e-07
/dev18500/demods/0/sample.x,251028470929408,13,4.0421689325284534e-08
/dev18500/demods/0/sample.x,251028471046144,14,-1.0982508327770713e-07
/dev18500/demods/0/sample.x,251028471162880,15,-4.794421898826839e-07
/dev18500/demods/0/sample.x,251028471279616,16,-5.426044502961788e-07
/dev18500/demods/0/sample.x,251028471396352,17,-2.147898078971967e-07
/dev18500/demods/0/sample.x,251028471513088,18,2.966893245883802e-07
/dev18500/demods/0/sample.x,251028471629824,19,7.466541786091968e-07
/dev18500/demods/0/sample.x,251028471746560,20,1.1530874596382996e-06
/dev18500/demods/0/sample.x,251028471863296,21,1.5406121662646853e-06
/dev18500/demods/0/sample.x,251028471980032,22,1.846104432499705e-06
/dev18500/demods/0/sample.x,251028472096768,23,2.0481124579576018e-06
/dev18500/demods/0/sample.x,251028472213504,24,2.1071296743936484e-06
/dev18500/demods/0/sample.x,251028472330240,25,1.984097944906257e-06
/dev18500/demods/0/sample.x,251028472446976,26,1.5569369188928318e-06
/dev18500/demods/0/sample.x,251028472563712,27,8.328817764431557e-07
/dev18500/demods/0/sample.x,251028472680448,28,1.9299608346825223e-07
/dev18500/demods/0/sample.x,251028472797184,29,1.07594386617991e-08
/dev18500/demods/0/sample.x,251028472913920,30,2.7720722941789925e-07
/dev18500/demods/0/sample.x,251028473030656,31,6.846642107020387e-07
/dev18500/demods/0/sample.x,251028473147392,32,1.0261885115984402e-06
/dev18500/demods/0/sample.x,251028473264128,33,1.4485046532665283e-06
/dev18500/demods/0/sample.x,251028473380864,34,1.6853649103343067e-06
/dev18500/demods/0/sample.x,251028473497600,35,1.4093392321120409e-06
/dev18500/demods/0/sample.x,251028473614336,36,7.50615084737975e-07
/dev18500/demods/0/sample.x,251028473731072,37,1.8441690427062983e-07
/dev18500/demods/0/sample.x,251028473847808,38,-1.0340913532548499e-07
/dev18500/demods/0/sample.x,251028473964544,39,2.908678751335172e-08
/dev18500/demods/0/sample.x,251028474081280,40,3.57839794835251e-07
/dev18500/demods/0/sample.x,251028474198016,41,5.977590451513662e-07
/dev18500/demods/0/sample.x,251028474314752,42,5.920062265402409e-07
/dev18500/demods/0/sample.x,251028474431488,43,4.6866196772952645e-07
/dev18500/demods/0/sample.x,251028474548224,44,2.9352583116854074e-07
/dev18500/demods/0/sample.x,251028474664960,45,1.2739820505501271e-07
/dev18500/demods/0/sample.x,251028474781696,46,-5.083337679678568e-08
/dev18500/demods/0/sample.x,251028474898432,47,-2.8273097640152976e-07
/dev18500/demods/0/sample.x,251028475015168,48,-3.820883021033235e-07
/dev18500/demods/0/sample.x,251028475131904,49,-4.934635360043994e-07
/dev18500/demods/0/sample.x,251028475248640,50,-5.996656229396186e-07
/dev18500/demods/0/sample.x,251028475365376,51,-6.911774720109947e-07
/dev18500/demods/0/sample.x,251028475482112,52,-7.677274734171311e-07
/dev18500/demods/0/sample.x,251028475598848,53,-9.780068104670151e-07
/dev18500/demods/0/sample.x,251028475715584,54,-1.4941814580936809e-06
/dev18500/demods/0/sample.x,251028475832320,55,-2.035223456011481e-06
/dev18500/demods/0/sample.x,251028475949056,56,-2.005845375888718e-06
/dev18500/demods/0/sample.x,251028476065792,57,-1.342902891975778e-06
/dev18500/demods/0/sample.x,251028476182528,58,-3.046973786231617e-07
/dev18500/demods/0/sample.x,251028476299264,59,6.575666169737407e-07
/dev18500/demods/0/sample.x,251028476416000,60,1.3211515762285772e-06
/dev18500/demods/0/sample.x,251028476532736,61,1.7082131541518907e-06
/dev18500/demods/0/sample.x,251028476649472,62,1.9294753685821957e-06
/dev18500/demods/0/sample.x,251028476766208,63,1.9028209617646386e-06
/dev18500/demods/0/sample.x,251028476882944,64,1.5874693568580495e-06
/dev18500/demods/0/sample.x,251028476999680,65,1.0669312767294754e-06
/dev18500/demods/0/sample.x,251028477116416,66,3.8505088844003236e-07
/dev18500/demods/0/sample.x,251028477233152,67,-2.775430025835826e-07
/dev18500/demods/0/sample.x,251028477349888,68,-6.584829682297985e-07
/dev18500/demods/0/sample.x,251028477466624,69,-7.502646142123591e-07
/dev18500/demods/0/sample.x,251028477583360,70,-8.474278895351496e-07
/dev18500/demods/0/sample.x,251028477700096,71,-9.438321465738471e-07
/dev18500/demods/0/sample.x,251028477816832,72,-8.899101875706225e-07
/dev18500/demods/0/sample.x,251028477933568,73,-6.90568923614493e-07
/dev18500/demods/0/sample.x,251028478050304,74,-3.93212261189881e-07
/dev18500/demods/0/sample.x,251028478167040,75,-8.1222855419576e-08
/dev18500/demods/0/sample.x,251028478283776,76,1.9957506204739115e-07
/dev18500/demods/0/sample.x,251028478400512,77,4.305811728904125e-07
/dev18500/demods/0/sample.x,251028478517248,78,2.7411133090453364e-07
/dev18500/demods/0/sample.x,251028478633984,79,-2.6113692888021493e-07
/dev18500/demods/0/sample.x,251028478750720,80,-7.937818783206142e-07
/dev18500/demods/0/sample.x,251028478867456,81,-1.240088773116284e-06
/dev18500/demods/0/sample.x,251028478984192,82,-1.6370593499537587e-06
/dev18500/demods/0/sample.x,251028479100928,83,-1.9098355519632757e-06
/dev18500/demods/0/sample.x,251028479217664,84,-1.941037205401016e-06
/dev18500/demods/0/sample.x,251028479334400,85,-1.8406157778908912e-06
/dev18500/demods/0/sample.x,251028479451136,86,-1.702598438927268e-06
/dev18500/demods/0/sample.x,251028479567872,87,-1.5647555906465441e-06
/dev18500/demods/0/sample.x,251028479684608,88,-1.3386393626737635e-06
/dev18500/demods/0/sample.x,251028479801344,89,-8.70606856324255e-07
/dev18500/demods/0/sample.x,251028479918080,90,-2.343663675969356e-07
/dev18500/demods/0/sample.x,251028480034816,91,3.2138198995837855e-07
/dev18500/demods/0/sample.x,251028480151552,92,8.218772738723494e-07
/dev18500/demods/0/sample.x,251028480268288,93,1.4658459193349423e-06
/dev18500/demods/0/sample.x,251028480385024,94,1.9088927843069865e-06
/dev18500/demods/0/sample.x,251028480501760,95,1.7264413120104183e-06
/dev18500/demods/0/sample.x,251028480618496,96,8.688867472435166e-07
/dev18500/demods/0/sample.x,251028480735232,97,-2.9782846710227e-07
/dev18500/demods/0/sample.x,251028480851968,98,-1.370748691392976e-06
/dev18500/demods/0/sample.x,251028480968704,99,-2.1181711469755626e-06
/dev18500/demods/0/sample.x,251028481085440,100,-2.558475886009886e-06
/dev18500/demods/0/sample.x,251028481202176,101,-2.6657711457429066e-06
/dev18500/demods/0/sample.x,251028481318912,102,-2.1438175868352797e-06
/dev18500/demods/0/sample.x,251028481435648,103,-1.366877652821847e-06
/dev18500/demods/0/sample.x,251028481552384,104,-7.7736201370242e-07
/dev18500/demods/0/sample.x,251028481669120,105,-4.567964718002055e-07
/dev18500/demods/0/sample.x,251028481785856,106,-2.392354669758179e-07
/dev18500/demods/0/sample.x,251028481902592,107,2.2773798775952124e-07
/dev18500/demods/0/sample.x,251028482019328,108,1.0767676952890799e-06
/dev18500/demods/0/sample.x,251028482136064,109,2.0568375748172857e-06
/dev18500/demods/0/sample.x,251028482252800,110,2.7321804220181483e-06
/dev18500/demods/0/sample.x,251028482369536,111,2.8753551099043527e-06
/dev18500/demods/0/sample.x,251028482486272,112,2.8565706537350747e-06
/dev18500/demods/0/sample.x,251028482603008,113,2.805891437352383e-06
/dev18500/demods/0/sample.x,251028482719744,114,2.5677941416992698e-06
/dev18500/demods/0/sample.x,251028482836480,115,1.8689040520119613e-06
/dev18500/demods/0/sample.x,251028482953216,116,9.438908712674983e-07
/dev18500/demods/0/sample.x,251028483069952,117,2.622391013829969e-07
/dev18500/demods/0/sample.x,251028483186688,118,6.518790624102454e-08
/dev18500/demods/0/sample.x,251028483303424,119,3.6716297122663874e-07
/dev18500/demods/0/sample.x,251028483420160,120,9.320440869550077e-07
/dev18500/demods/0/sample.x,251028483536896,121,1.6851237959361184e-06
/dev18500/demods/0/sample.x,251028483653632,122,2.352602066413259e-06
/dev18500/demods/0/sample.x,251028483770368,123,2.8215521541943264e-06
/dev18500/demods/0/sample.x,251028483887104,124,3.3427971320134e-06
/dev18500/demods/0/sample.x,251028484003840,125,3.5605456414825656e-06
/dev18500/demods/0/sample.x,251028484120576,126,3.4175817668295784e-06
/dev18500/demods/0/sample.x,251028484237312,127,3.292879135281487e-06
/dev18500/demods/0/sample.x,251028484354048,128,3.126481712256775e-06
/dev18500/demods/0/sample.x,251028484470784,129,2.7516196552843327e-06
/dev18500/demods/0/sample.x,251028484587520,130,2.2836010045957296e-06
/dev18500/demods/0/sample.x,251028484704256,131,1.962634360734123e-06
/dev18500/demods/0/sample.x,251028484820992,132,1.7696415145698207e-06
/dev18500/demods/0/sample.x,251028484937728,133,1.7550644528520657e-06
/dev18500/demods/0/sample.x,251028485054464,134,2.014187195960734e-06
/dev18500/demods/0/sample.x,251028485171200,135,2.485620360617451e-06
/dev18500/demods/0/sample.x,251028485287936,136,2.8521739417485613e-06
/dev18500/demods/0/sample.x,251028485404672,137,3.060263501660656e-06
/dev18500/demods/0/sample.x,251028485521408,138,3.179149604455888e-06
/dev18500/demods/0/sample.x,251028485638144,139,3.106294532286006e-06
/dev18500/demods/0/sample.x,251028485754880,140,2.663362850588499e-06
/dev18500/demods/0/sample.x,251028485871616,141,1.951706582266929e-06
/dev18500/demods/0/sample.x,251028485988352,142,9.965970931453784e-07
/dev18500/demods/0/sample.x,251028486105088,143,1.9333269833296253e-07
/dev18500/demods/0/sample.x,251028486221824,144,8.99239514839515e-08
/dev18500/demods/0/sample.x,251028486338560,145,6.388840063867264e-07
/dev18500/demods/0/sample.x,251028486455296,146,1.520389116966152e-06
/dev18500/demods/0/sample.x,251028486572032,147,2.107610996744919e-06
/dev18500/demods/0/sample.x,251028486688768,148,2.1463015054099567e-06
/dev18500/demods/0/sample.x,251028486805504,149,1.7764272921252789e-06
/dev18500/demods/0/sample.x,251028486922240,150,1.435488490021256e-06
/dev18500/demods/0/sample.x,251028487038976,151,1.3004593120955456e-06
/dev18500/demods/0/sample.x,251028487155712,152,1.4082211968199043e-06
/dev18500/demods/0/sample.x,251028487272448,153,1.6060739484198712e-06
/dev18500/demods/0/sample.x,251028487389184,154,1.8039568069465723e-06
/dev18500/demods/0/sample.x,251028487505920,155,1.9003635890823507e-06
/dev18500/demods/0/sample.x,251028487622656,156,1.7409011833251868e-06
/dev18500/demods/0/sample.x,251028487739392,157,1.540154864708723e-06
/dev18500/demods/0/sample.x,251028487856128,158,1.4082708570624958e-06
/dev18500/demods/0/sample.x,251028487972864,159,1.1917283728068249e-06
/dev18500/demods/0/sample.x,251028488089600,160,8.951041180278375e-07
/dev18500/demods/0/sample.x,251028488206336,161,4.6532683245426345e-07
/dev18500/demods/0/sample.x,251028488323072,162,-2.391020900530821e-08
/dev18500/demods/0/sample.x,251028488439808,163,-2.962632306424947e-07
/dev18500/demods/0/sample.x,251028488556544,164,-2.0260025784249103e-07
/dev18500/demods/0/sample.x,251028488673280,165,3.1414247188130257e-07
/dev18500/demods/0/sample.x,251028488790016,166,1.2344214193294362e-06
/dev18500/demods/0/sample.x,251028488906752,167,2.101194336585828e-06
/dev18500/demods/0/sample.x,251028489023488,168,2.4782671484256547e-06
/dev18500/demods/0/sample.x,251028489140224,169,2.476521011421159e-06
/dev18500/demods/0/sample.x,251028489256960,170,2.3106069826222453e-06
/dev18500/demods/0/sample.x,251028489373696,171,2.2998152356670265e-06
/dev18500/demods/0/sample.x,251028489490432,172,2.17235073062712e-06
/dev18500/demods/0/sample.x,251028489607168,173,1.5606660340587972e-06
/dev18500/demods/0/sample.x,251028489723904,174,5.043502007114294e-07
/dev18500/demods/0/sample.x,251028489840640,175,-5.452618236164913e-07
/dev18500/demods/0/sample.x,251028489957376,176,-1.279833995408198e-06
/dev18500/demods/0/sample.x,251028490074112,177,-1.693155611781892e-06
/dev18500/demods/0/sample.x,251028490190848,178,-2.0242412260918504e-06
/dev18500/demods/0/sample.x,251028490307584,179,-2.277932226395144e-06
/dev18500/demods/0/sample.x,251028490424320,180,-2.2754870259757073e-06
/dev18500/demods/0/sample.x,251028490541056,181,-2.1164034495267608e-06
/dev18500/demods/0/sample.x,251028490657792,182,-1.916695658017424e-06
/dev18500/demods/0/sample.x,251028490774528,183,-1.639154533070132e-06
/dev18500/demods/0/sample.x,251028490891264,184,-1.4016389161907366e-06
/dev18500/demods/0/sample.x,251028491008000,185,-1.258249724544812e-06
/dev18500/demods/0/sample.x,251028491124736,186,-1.2717216354401508e-06
/dev18500/demods/0/sample.x,251028491241472,187,-1.4326021098195276e-06
/dev18500/demods/0/sample.x,251028491358208,188,-1.4421390130176876e-06
/dev18500/demods/0/sample.x,251028491474944,189,-1.2245660301686852e-06
/dev18500/demods/0/sample.x,251028491591680,190,-7.92089480561687e-07
/dev18500/demods/0/sample.x,251028491708416,191,-3.515373467595123e-07
/dev18500/demods/0/sample.x,251028491825152,192,1.29717474350798e-07
/dev18500/demods/0/sample.x,251028491941888,193,7.35381109302707e-07
/dev18500/demods/0/sample.x,251028492058624,194,1.127210653229508e-06
/dev18500/demods/0/sample.x,251028492175360,195,1.4237924993267515e-06
/dev18500/demods/0/sample.x,251028492292096,196,1.6526300697458949e-06
/dev18500/demods/0/sample.x,251028492408832,197,1.5495512689154573e-06
/dev18500/demods/0/sample.x,251028492525568,198,1.3223392783017155e-06
/dev18500/demods/0/sample.x,251028492642304,199,1.1361401087145092e-06
/dev18500/demods/0/sample.x,251028492759040,200,8.203384538128054e-07
/dev18500/demods/0/sample.x,251028492875776,201,2.756076127901761e-07
/dev18500/demods/0/sample.x,251028492992512,202,-2.2792309679937636e-07
/dev18500/demods/0/sample.x,251028493109248,203,-3.7452039191356996e-07
/dev18500/demods/0/sample.x,251028493225984,204,5.896800941600819e-08
/dev18500/demods/0/sample.x,251028493342720,205,1.1086893251252774e-06
/dev18500/demods/0/sample.x,251028493459456,206,2.467843094453065e-06
/dev18500/demods/0/sample.x,251028493576192,207,3.661806242922583e-06
/dev18500/demods/0/sample.x,251028493692928,208,4.4467309871284364e-06
/dev18500/demods/0/sample.x,251028493809664,209,4.708307282900732e-06
/dev18500/demods/0/sample.x,251028493926400,210,4.614386426468079e-06
/dev18500/demods/0/sample.x,251028494043136,211,4.2520280027795615e-06
/dev18500/demods/0/sample.x,251028494159872,212,3.962838540251908e-06
/dev18500/demods/0/sample.x,251028494276608,213,3.8708980073914865e-06
/dev18500/demods/0/sample.x,251028494393344,214,3.7923163387724736e-06
/dev18500/demods/0/sample.x,251028494510080,215,3.5515074773309266e-06
/dev18500/demods/0/sample.x,251028494626816,216,3.3773025836241684e-06
/dev18500/demods/0/sample.x,251028494743552,217,3.5493709862161525e-06
/dev18500/demods/0/sample.x,251028494860288,218,3.7777125369240926e-06
/dev18500/demods/0/sample.x,251028494977024,219,3.893249713529235e-06
/dev18500/demods/0/sample.x,251028495093760,220,3.865622173144339e-06
/dev18500/demods/0/sample.x,251028495210496,221,3.6687713023707864e-06
/dev18500/demods/0/sample.x,251028495327232,222,3.4403967959086364e-06
/dev18500/demods/0/sample.x,251028495443968,223,3.3671338234410677e-06
/dev18500/demods/0/sample.x,251028495560704,224,3.3212287886854473e-06
/dev18500/demods/0/sample.x,251028495677440,225,3.0156767618195125e-06
/dev18500/demods/0/sample.x,251028495794176,226,2.2067566027683894e-06
/dev18500/demods/0/sample.x,251028495910912,227,9.542885088398568e-07
/dev18500/demods/0/sample.x,251028496027648,228,-3.0875223131256585e-07
/dev18500/demods/0/sample.x,251028496144384,229,-1.3882448948284322e-06
/dev18500/demods/0/sample.x,251028496261120,230,-2.32320624586485e-06
/dev18500/demods/0/sample.x,251028496377856,231,-3.0177705205221483e-06
/dev18500/demods/0/sample.x,251028496494592,232,-3.4725980640600264e-06
/dev18500/demods/0/sample.x,251028496611328,233,-3.5667430066720906e-06
/dev18500/demods/0/sample.x,251028496728064,234,-3.2451048812251963e-06
/dev18500/demods/0/sample.x,251028496844800,235,-2.6600209169749413e-06
/dev18500/demods/0/sample.x,251028496961536,236,-2.118631556343317e-06
/dev18500/demods/0/sample.x,251028497078272,237,-1.8224913432509182e-06
/dev18500/demods/0/sample.x,251028497195008,238,-1.802013129655054e-06
/dev18500/demods/0/sample.x,251028497311744,239,-1.7711841546480255e-06
/dev18500/demods/0/sample.x,251028497428480,240,-1.8599005917586655e-06
/dev18500/demods/0/sample.x,251028497545216,241,-2.183232086155672e-06
/dev18500/demods/0/sample.x,251028497661952,242,-2.6669007058371046e-06
/dev18500/demods/0/sample.x,251028497778688,243,-3.072412585415988e-06
/dev18500/demods/0/sample.x,251028497895424,244,-3.344232034616152e-06
/dev18500/demods/0/sample.x,251028498012160,245,-3.295590830562079e-06
/dev18500/demods/0/sample.x,251028498128896,246,-2.8582827343020173e-06
/dev18500/demods/0/sample.x,251028498245632,247,-2.3026555166605082e-06
/dev18500/demods/0/sample.x,251028498362368,248,-2.0526216338833343e-06
