path,timestamp,sample_index,value
/dev18500/demods/0/sample.x,251027361820672,0,-3.955149943370902e-06
/dev18500/demods/0/sample.x,251027361937408,1,-3.778146206161221e-06
/dev18500/demods/0/sample.x,251027362054144,2,-2.943505602482086e-06
/dev18500/demods/0/sample.x,251027362170880,3,-1.7303798807419423e-06
/dev18500/demods/0/sample.x,251027362287616,4,-6.961275687347034e-07
/dev18500/demods/0/sample.x,251027362404352,5,-1.1702206318088143e-09
/dev18500/demods/0/sample.x,251027362521088,6,6.509045044291684e-07
/dev18500/demods/0/sample.x,251027362637824,7,1.2292048277445719e-06
/dev18500/demods/0/sample.x,251027362754560,8,1.5923655848440318e-06
/dev18500/demods/0/sample.x,251027362871296,9,1.6914446966443714e-06
/dev18500/demods/0/sample.x,251027362988032,10,1.67452971876008e-06
/dev18500/demods/0/sample.x,251027363104768,11,1.6578079431755183e-06
/dev18500/demods/0/sample.x,251027363221504,12,1.67808343679804e-06
/dev18500/demods/0/sample.x,251027363338240,13,1.6458543925787602e-06
/dev18500/demods/0/sample.x,251027363454976,14,1.6482721406607013e-06
/dev18500/demods/0/sample.x,251027363571712,15,1.83734901447505e-06
/dev18500/demods/0/sample.x,251027363688448,16,2.1226171307281933e-06
/dev18500/demods/0/sample.x,251027363805184,17,2.5073001966934383e-06
/dev18500/demods/0/sample.x,251027363921920,18,3.029102508760526e-06
/dev18500/demods/0/sample.x,251027364038656,19,3.404916462586396e-06
/dev18500/demods/0/sample.x,251027364155392,20,3.4416833004983256e-06
/dev18500/demods/0/sample.x,251027364272128,21,3.0127194846612815e-06
/dev18500/demods/0/sample.x,251027364388864,22,2.181058819268027e-06
/dev18500/demods/0/sample.x,251027364505600,23,1.2078364203085649e-06
/dev18500/demods/0/sample.x,251027364622336,24,2.855733940156184e-07
/dev18500/demods/0/sample.x,251027364739072,25,-3.8065683104275797e-07
/dev18500/demods/0/sample.x,251027364855808,26,-5.581885725266676e-07
/dev18500/demods/0/sample.x,251027364972544,27,-3.4488533460326367e-07
/dev18500/demods/0/sample.x,251027365089280,28,-1.5270518122254352e-07
/dev18500/demods/0/sample.x,251027365206016,29,-8.065308992439411e-08
/dev18500/demods/0/sample.x,251027365322752,30,-5.6705910907978076e-08
/dev18500/demods/0/sample.x,251027365439488,31,-7.008827797606282e-08
/dev18500/demods/0/sample.x,251027365556224,32,-1.3707236994064829e-07
/dev18500/demods/0/sample.x,251027365672960,33,-3.6205152727406717e-07
/dev18500/demods/0/sample.x,251027365789696,34,-7.843080378033982e-07
/dev18500/demods/0/sample.x,251027365906432,35,-1.1128370236919646e-06
/dev18500/demods/0/sample.x,251027366023168,36,-1.172620445226873e-06
/dev18500/demods/0/sample.x,251027366139904,37,-1.0443725126310914e-06
/dev18500/demods/0/sample.x,251027366256640,38,-9.067849581398564e-07
/dev18500/demods/0/sample.x,251027366373376,39,-1.0619039379335221e-06
/dev18500/demods/0/sample.x,251027366490112,40,-1.4059495158921825e-06
/dev18500/demods/0/sample.x,251027366606848,41,-1.7379601574327844e-06
/dev18500/demods/0/sample.x,251027366723584,42,-2.168350912104864e-06
/dev18500/demods/0/sample.x,251027366840320,43,-2.719155323813974e-06
/dev18500/demods/0/sample.x,251027366957056,44,-3.26657817730918e-06
/dev18500/demods/0/sample.x,251027367073792,45,-3.6773809122255377e-06
/dev18500/demods/0/sample.x,251027367190528,46,-3.990571810983808e-06
/dev18500/demods/0/sample.x,251027367307264,47,-3.961604803716602e-06
/dev18500/demods/0/sample.x,251027367424000,48,-3.492908132088733e-06
/dev18500/demods/0/sample.x,251027367540736,49,-2.532075866536712e-06
/dev18500/demods/0/sample.x,251027367657472,50,-1.358040848975892e-06
/dev18500/demods/0/sample.x,251027367774208,51,-3.6573920494947403e-07
/dev18500/demods/0/sample.x,251027367890944,52,2.2736045337288423e-07
/dev18500/demods/0/sample.x,251027368007680,53,4.0271782728580596e-07
/dev18500/demods/0/sample.x,251027368124416,54,6.027888442983214e-07
/dev18500/demods/0/sample.x,251027368241152,55,1.1600214409685843e-06
/dev18500/demods/0/sample.x,251027368357888,56,1.9002021771074089e-06
/dev18500/demods/0/sample.x,251027368474624,57,2.6159886625543367e-06
/dev18500/demods/0/sample.x,251027368591360,58,3.116559310904261e-06
/dev18500/demods/0/sample.x,251027368708096,59,3.416527053202702e-06
/dev18500/demods/0/sample.x,251027368824832,60,3.5048456904039786e-06
/dev18500/demods/0/sample.x,251027368941568,61,3.4814054731861165e-06
/dev18500/demods/0/sample.x,251027369058304,62,3.1714531085532444e-06
/dev18500/demods/0/sample.x,251027369175040,63,2.592304223126494e-06
/dev18500/demods/0/sample.x,251027369291776,64,1.9490773734909806e-06
/dev18500/demods/0/sample.x,251027369408512,65,1.5642392406665356e-06
/dev18500/demods/0/sample.x,251027369525248,66,1.5619755882526096e-06
/dev18500/demods/0/sample.x,251027369641984,67,1.681418701565461e-06
/dev18500/demods/0/sample.x,251027369758720,68,1.6472310884564934e-06
/dev18500/demods/0/sample.x,251027369875456,69,1.3941883906422064e-06
/dev18500/demods/0/sample.x,251027369992192,70,1.0119516257797406e-06
/dev18500/demods/0/sample.x,251027370108928,71,6.242447884331335e-07
/dev18500/demods/0/sample.x,251027370225664,72,2.8812406579774234e-07
/dev18500/demods/0/sample.x,251027370342400,73,1.2835353345062734e-07
/dev18500/demods/0/sample.x,251027370459136,74,1.8194722983333231e-07
/dev18500/demods/0/sample.x,251027370575872,75,2.4955482653866795e-07
/dev18500/demods/0/sample.x,251027370692608,76,2.1636352609332068e-07
/dev18500/demods/0/sample.x,251027370809344,77,5.854431107504565e-08
/dev18500/demods/0/sample.x,251027370926080,78,-9.860355185009971e-08
/dev18500/demods/0/sample.x,251027371042816,79,1.2508010118864935e-07
/dev18500/demods/0/sample.x,251027371159552,80,6.693401087248056e-07
/dev18500/demods/0/sample.x,251027371276288,81,1.1641453777242792e-06
/dev18500/demods/0/sample.x,251027371393024,82,1.2454775892712827e-06
/dev18500/demods/0/sample.x,251027371509760,83,7.979350803040162e-07
/dev18500/demods/0/sample.x,251027371626496,84,-5.965910906323223e-08
/dev18500/demods/0/sample.x,251027371743232,85,-8.798080511028105e-07
/dev18500/demods/0/sample.x,251027371859968,86,-1.423711048759372e-06
/dev18500/demods/0/sample.x,251027371976704,87,-1.5260059040653025e-06
/dev18500/demods/0/sample.x,251027372093440,88,-1.5849159009945286e-06
/dev18500/demods/0/sample.x,251027372210176,89,-1.755377435397942e-06
/dev18500/demods/0/sample.x,251027372326912,90,-1.726418974613164e-06
/dev18500/demods/0/sample.x,251027372443648,91,-1.5278352397813104e-06
/dev18500/demods/0/sample.x,251027372560384,92,-1.1821713335780966e-06
/dev18500/demods/0/sample.x,251027372677120,93,-9.05819723594155e-07
/dev18500/demods/0/sample.x,251027372793856,94,-8.227471374436868e-07
/dev18500/demods/0/sample.x,251027372910592,95,-7.683555103834112e-07
/dev18500/demods/0/sample.x,251027373027328,96,-6.903994183796764e-07
/dev18500/demods/0/sample.x,251027373144064,97,-6.08682161900872e-07
/dev18500/demods/0/sample.x,251027373260800,98,-4.791779611342933e-07
/dev18500/demods/0/sample.x,251027373377536,99,-2.5716993662001096e-07
/dev18500/demods/0/sample.x,251027373494272,100,-1.1018856776520157e-07
/dev18500/demods/0/sample.x,251027373611008,101,2.1142268805890869e-07
/dev18500/demods/0/sample.x,251027373727744,102,5.704064166178953e-07
/dev18500/demods/0/sample.x,251027373844480,103,7.363540486318091e-07
/dev18500/demods/0/sample.x,251027373961216,104,8.159991068522843e-07
/dev18500/demods/0/sample.x,251027374077952,105,1.1061385885970745e-06
/dev18500/demods/0/sample.x,251027374194688,106,1.6212310702593686e-06
/dev18500/demods/0/sample.x,251027374311424,107,2.020465170018611e-06
/dev18500/demods/0/sample.x,251027374428160,108,2.209325079722238e-06
/dev18500/demods/0/sample.x,251027374544896,109,2.196601245023641e-06
/dev18500/demods/0/sample.x,251027374661632,110,2.2046394059851566e-06
/dev18500/demods/0/sample.x,251027374778368,111,2.22758269704671e-06
/dev18500/demods/0/sample.x,251027374895104,112,2.2407348918039567e-06
/dev18500/demods/0/sample.x,251027375011840,113,2.3191245882987407e-06
/dev18500/demods/0/sample.x,251027375128576,114,2.3749030116250734e-06
/dev18500/demods/0/sample.x,251027375245312,115,2.4241536705207545e-06
/dev18500/demods/0/sample.x,251027375362048,116,2.385804503184194e-06
/dev18500/demods/0/sample.x,251027375478784,117,2.2223999676611614e-06
/dev18500/demods/0/sample.x,251027375595520,118,1.8903012067070435e-06
