attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_001.csv,100,157.85078701996122,57.85078701996122,1998.8796564279712,2156.7304434479324,2.0,1,12000,1000,5000,2026-08-08T21:54:58.886131+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_002.csv,100,157.38832466359509,57.388324663595085,1998.5009517095523,2155.8892763731474,2.0,1,12000,1000,5000,2026-08-08T21:54:58.976841+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_003.csv,100,157.42678546723596,57.42678546723596,1999.8080982536942,2157.23488372093,2.0,1,12000,1000,5000,2026-08-08T21:54:59.074473+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_004.csv,100,157.34049027917604,57.34049027917604,1998.5709153713299,2155.911405650506,2.0,1,12000,1000,5000,2026-08-08T21:54:59.181059+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_005.csv,100,157.4167019027484,57.4167019027484,1999.8181818181818,2157.23488372093,2.0,1,12000,1000,5000,2026-08-08T21:54:59.278314+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_006.csv,100,157.07452461138996,57.07452461138996,1998.4371600764368,2155.511684687827,2.0,1,12000,1000,5000,2026-08-08T21:54:59.376954+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_007.csv,100,157.507200948226,57.507200948226,1998.6788455634019,2156.186046511628,2.0,1,12000,1000,5000,2026-08-08T21:54:59.471159+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_008.csv,100,157.8044174209308,57.804417420930804,1999.0848589522166,2156.8892763731474,2.0,1,12000,1000,5000,2026-08-08T21:54:59.581065+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_009.csv,100,157.63980899910598,57.63980899910598,1998.8796564279712,2156.519465427077,2.0,1,12000,1000,5000,2026-08-08T21:54:59.677110+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_1_extref_to_fire\raw\100ns\attempt_010.csv,100,157.83757364767598,57.83757364767598,1999.301920685367,2157.139494333043,2.0,1,12000,1000,5000,2026-08-08T21:54:59.777116+00:00
