attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_001.csv,10000,10000.231031466032,0.231031466031709,1998.908462867012,11999.139494333043,2.0,1,16000,1000,5000,2026-08-08T22:34:12.851283+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_002.csv,10000,10000.488647247586,0.48864724758641387,1998.2417962003453,11998.730443447932,2.0,1,16000,1000,5000,2026-08-08T22:34:13.027816+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_003.csv,10000,10000.440968791421,0.44096879142125545,1999.7450777202073,12000.186046511628,2.0,1,16000,1000,5000,2026-08-08T22:34:13.128464+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_004.csv,10000,10000.220203237337,0.22020323733704572,1999.6813471502592,11999.901550387596,2.0,1,16000,1000,5000,2026-08-08T22:34:13.224217+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_005.csv,10000,10000.488647247586,0.48864724758641387,1998.2417962003453,11998.730443447932,2.0,1,16000,1000,5000,2026-08-08T22:34:13.323549+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_006.csv,10000,10000.220203237337,0.22020323733704572,1999.6813471502592,11999.901550387596,2.0,1,16000,1000,5000,2026-08-08T22:34:13.414284+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_007.csv,10000,10000.370662525718,0.3706625257182168,1998.9317789291883,11999.302441454907,2.0,1,16000,1000,5000,2026-08-08T22:34:13.531915+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_008.csv,10000,10000.194598282893,0.1945982828929118,1999.7168073676132,11999.911405650506,2.0,1,16000,1000,5000,2026-08-08T22:34:13.628651+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_009.csv,10000,10000.52310254022,0.5231025402208616,1998.4933399111987,11999.01644245142,2.0,1,16000,1000,5000,2026-08-08T22:34:13.733112+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\10000ns\attempt_010.csv,10000,10000.207994293663,0.20799429366343247,1999.4317789291883,11999.639773222852,2.0,1,16000,1000,5000,2026-08-08T22:34:13.820816+00:00
