attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_001.csv,1000000,1000002.9118741915,2.9118741914862767,7998.734850191485,1008001.646724383,8.0,3,129000,1000,5000,2026-08-08T22:34:55.256145+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_002.csv,1000000,1000005.0006474433,5.000647443346679,7999.567069660334,1008004.5677171036,8.0,3,129000,1000,5000,2026-08-08T22:34:55.642548+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_003.csv,1000000,1000002.0747410196,2.07474101963453,7998.424212517477,1008000.4989535371,8.0,3,129000,1000,5000,2026-08-08T22:34:56.038122+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_004.csv,1000000,1000002.1311710352,2.131171035231091,7998.0474502317975,1008000.1786212671,8.0,3,129000,1000,5000,2026-08-08T22:34:56.442306+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_005.csv,1000000,1000002.8753342715,2.875334271462634,7996.6595880772675,1007999.5349223487,8.0,3,129000,1000,5000,2026-08-08T22:34:56.838509+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_006.csv,1000000,1000005.1151765902,5.115176590159535,7999.567069660334,1008004.6822462504,8.0,3,129000,1000,5000,2026-08-08T22:34:57.243901+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_007.csv,1000000,1000004.2937909587,4.293790958705358,7994.585796545106,1007998.8795875038,8.0,3,129000,1000,5000,2026-08-08T22:34:57.639345+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_008.csv,1000000,1000004.2937909587,4.293790958705358,7994.585796545106,1007998.8795875038,8.0,3,129000,1000,5000,2026-08-08T22:34:58.041483+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_009.csv,1000000,1000002.3260003477,2.3260003477334976,7998.4607969151675,1008000.7867972628,8.0,3,129000,1000,5000,2026-08-08T22:34:58.438283+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000000ns\attempt_010.csv,1000000,1000004.1259320577,4.125932057737373,7999.062327295057,1008003.1882593528,8.0,3,129000,1000,5000,2026-08-08T22:34:58.841316+00:00
