attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
1,1,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_001.csv,1000,1000.2466991027986,0.2466991027986296,1999.9393474088292,3000.186046511628,2.0,1,12000,1000,5000,2026-08-08T22:33:56.664579+00:00
2,2,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_002.csv,1000,1000.4809832734154,0.48098327341540426,1998.908462867012,2999.3894461404275,2.0,1,12000,1000,5000,2026-08-08T22:33:56.808149+00:00
3,3,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_003.csv,1000,1000.2776692267319,0.27766922673185945,1998.2417962003453,2998.519465427077,2.0,1,12000,1000,5000,2026-08-08T22:33:56.903691+00:00
4,4,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_004.csv,1000,1000.575145694485,0.5751456944849451,1999.064627528367,2999.639773222852,2.0,1,12000,1000,5000,2026-08-08T22:33:56.997194+00:00
5,5,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_005.csv,1000,1000.4886472475871,0.488647247587096,1998.2417962003453,2998.7304434479324,2.0,1,12000,1000,5000,2026-08-08T22:33:57.106530+00:00
6,6,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_006.csv,1000,1000.4584260725928,0.45842607259282886,1999.1813471502592,2999.639773222852,2.0,1,12000,1000,5000,2026-08-08T22:33:57.189366+00:00
7,7,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_007.csv,1000,1000.2466991027986,0.2466991027986296,1999.9393474088292,3000.186046511628,2.0,1,12000,1000,5000,2026-08-08T22:33:57.299763+00:00
8,8,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_008.csv,1000,1000.4886472475871,0.488647247587096,1998.2417962003453,2998.7304434479324,2.0,1,12000,1000,5000,2026-08-08T22:33:57.408237+00:00
9,9,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_009.csv,1000,1000.4809832734154,0.48098327341540426,1998.908462867012,2999.3894461404275,2.0,1,12000,1000,5000,2026-08-08T22:33:57.497770+00:00
10,10,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_010.csv,1000,1000.4584260725928,0.45842607259282886,1999.1813471502592,2999.639773222852,2.0,1,12000,1000,5000,2026-08-08T22:33:57.604036+00:00
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_011.csv,1000,1000.220203237338,0.22020323733795522,1999.6813471502592,2999.901550387597,2.0,1,12000,1000,5000,2026-08-08T22:33:57.697711+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_012.csv,1000,1000.1945982828927,0.19459828289268444,1999.7168073676132,2999.911405650506,2.0,1,12000,1000,5000,2026-08-08T22:33:57.795921+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_013.csv,1000,1000.2466991027986,0.2466991027986296,1999.9393474088292,3000.186046511628,2.0,1,12000,1000,5000,2026-08-08T22:33:57.892505+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_014.csv,1000,1000.3294007361662,0.3294007361662352,1999.350444225074,2999.67984496124,2.0,1,12000,1000,5000,2026-08-08T22:33:57.998243+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_015.csv,1000,1000.2893289977781,0.2893289977780569,1999.350444225074,2999.639773222852,2.0,1,12000,1000,5000,2026-08-08T22:33:58.100005+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_016.csv,1000,1000.2310314660308,0.2310314660307995,1998.908462867012,2999.139494333043,2.0,1,12000,1000,5000,2026-08-08T22:33:58.197327+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_017.csv,1000,1000.4886472475871,0.488647247587096,1998.2417962003453,2998.7304434479324,2.0,1,12000,1000,5000,2026-08-08T22:33:58.300916+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_2_fire_to_qswitch_swapped_adapters\raw\1000ns\attempt_018.csv,1000,1000.4697714584088,0.4697714584087862,1999.4317789291883,2999.901550387597,2.0,1,12000,1000,5000,2026-08-08T22:33:58.403880+00:00
